β,sre,pf_minus_α,pf_plus_α,pf_minus_1,pf_plus_1
20.0,0.160262957285926,8047.794942418754,1.0287952929964894,65.30958880688874,35.673285521074185
21.0,0.1646136399030782,12034.184293433147,1.7959788354389448,79.40400248189188,44.02539646096291
22.0,0.1683891873376786,17987.84960140438,3.0012940996576645,96.57095689760865,54.28944186283327
23.0,0.171642728095601,26875.00467257139,4.829312782356848,117.46291866007233,66.88228842185418
24.0,0.17410277337241986,40134.17241270896,7.518200606992173,142.9003067213413,82.31851891779056
25.0,0.19332502522119865,60169.55154046337,18.69344710803771,173.81355721706782,101.16863339868515
26.0,0.20526189725550648,89975.1185040589,33.54898416584223,211.14483597110984,124.37132480983931
27.0,0.19384441735628144,133883.56052300098,38.60798118762156,256.854988380827,152.8954378599178
28.0,0.20320417077645558,200005.5674756398,67.01286523307648,312.50093512880426,187.83896044179232
29.0,0.21364970451370624,298750.7060215871,115.22792940018867,380.1563683425919,230.55124316705061
30.0,0.22523439578772386,446201.13447359065,196.47279162647393,462.51679391925006,283.00928556825767
31.0,0.23802482249525703,666361.0567062043,332.4597734003043,562.8380240888708,347.19730783248235
32.0,0.25208314724146064,995055.9310212109,558.6661898473445,684.6563043745424,425.60265597363184
33.0,0.2224628930407464,1.4738792521060328e6,578.6607463181157,833.1690776538445,521.735788775912
34.0,0.21972238583267867,2.190494518677542e6,789.3963638797273,1013.8946479825782,639.3640187089529
35.0,0.2287753457132382,3.265757662624562e6,1297.6453125203925,1233.810385268873,783.2571942739243
36.0,0.23847541932686678,4.86801451739217e6,2122.5690892571483,1501.4019214909679,959.2368538850931
37.0,0.24882381918176932,7.255134380257754e6,3455.617941235778,1826.9883908063575,1174.4068009882462
38.0,0.23421554545343692,1.0760362112775777e7,4290.09284917892,2223.117613843183,1437.4339706827036
39.0,0.24278791452837645,1.602424080431602e7,6902.615305384232,2703.567544925794,1757.8320717180968
40.0,0.2517670818655535,2.3858411315812163e7,11062.388534462465,3289.4841933084163,2150.3366971768783
