β,sre,pf_minus_α,pf_plus_α,pf_minus_1,pf_plus_1
0.1,3.865661243418472e-5,4.001244835808762,3.8940648757160746e-13,2.0003116478011287,0.0003121073088063029
0.2,0.00015413704664335448,4.004977377392086,6.172510086203363e-12,2.0012438810758177,0.0012437934885429183
0.30000000000000004,0.0003449956755503525,4.011191760450664,3.076729537588344e-11,2.0027887246379907,0.00278143056086411
0.4,0.0006088960531607235,4.0198783207734845,9.516485397774877e-11,2.0049333744843114,0.0049031958602566575
0.5,0.000942712467204565,4.03102375477896,2.2603811707954874e-10,2.0076608774087106,0.0075803778474957395
0.6000000000000001,0.0013426579108974934,4.044611336720673,4.534011072437315e-10,2.010950907326049,0.010778761800055613
0.7000000000000001,0.0018044273023058999,4.060621185545708,8.080683248356758e-10,2.014780796746819,0.014460580614319275
0.8,0.002323344923504278,4.079030573096267,1.319166464155637e-9,2.019126143190079,0.01858555901545512
0.9000000000000001,0.002894506638290828,4.099814264498124,2.011921144636597e-9,2.0239621229367684,0.023113325131732577
1.0,0.0035129095588279924,4.122944881186194,2.9058879142568375e-9,2.029263376598293,0.02800314225389883
1.1,0.004173564681230868,4.148393277068318,4.013730358251217e-9,2.035005373135694,0.03321633868999441
1.2,0.004871589877203819,4.1761289187693205,5.340580049023396e-9,2.041164285123494,0.038716016240743584
1.3,0.0056022832655466814,4.206120261663948,6.883952527060808e-9,2.0477180769717047,0.044468887678745746
1.4,0.00636117761224142,4.238335114414794,8.634146973301361e-9,2.054645269427528,0.05044291526771666
1.5,0.00714407800474004,4.272740985900245,1.0575027490261671e-8,2.0619259316567584,0.05660940171781717
1.6,0.007947085420173083,4.30930540966061,1.2685070786895697e-8,2.0695425899615536,0.0629442827134745
1.7000000000000002,0.00876660731440504,4.347996242238324,1.4938566102963416e-8,2.077478082602303,0.06942361738119779
1.8,0.009599360941524582,4.38878193298038,1.7306864820978773e-8,2.08571776919914,0.07602884573555542
1.9000000000000001,0.010442366483471632,4.4316317639606755,1.9759595330079263e-8,2.094247510391588,0.0827416843236983
2.0,0.011292935776481272,4.476516059637128,2.2265779714567504e-8,2.103054643826871,0.08954629528991975
2.1,0.012148667787399425,4.523406366666106,2.4794809935490785e-8,2.112128059508365,0.09643035191004994
2.1999999999999997,0.013007413159574543,4.572275604947994,2.7317260031258063e-8,2.1214574285473473,0.10338263943028286
2.3000000000000003,0.013867268088122442,4.623098191478962,2.9805526775918526e-8,2.1310333068427534,0.11039203430484731
2.4,0.014726566857547363,4.6758501389430505,3.223430329475191e-8,2.1408473027571504,0.11745128906532076
2.5,0.015583834821813802,4.730509131212597,3.4580898606585696e-8,2.1508916790060706,0.12455286495900758
2.6,0.016437787894558298,4.787054578051639,3.682542142315743e-8,2.161160093399588,0.131689506515926
2.7,0.017287328061335483,4.845467651353772,3.89508491017505e-8,2.1716457584762545,0.1388574878882269
2.8,0.018131508102799954,4.905731305212986,4.094300334196545e-8,2.182342670723116,0.146052834895845
2.9,0.01896945091906388,4.967830282035952,4.2790453201678025e-8,2.193247216577027,0.1532696872652812
2.9999999999999996,0.019800562980347713,5.031751106780229,4.448436439449954e-8,2.204353269775695,0.1605073438996197
3.1,0.020623961711083716,5.097482071247133,4.601831132221581e-8,2.2156577098540655,0.16776194528002095
3.2,0.021440034653975815,5.165013210191711,4.7388065904137326e-8,2.2271529456061034,0.1750358028117123
3.3000000000000003,0.022246774359473198,5.234336270835211,4.8591374550813225e-8,2.2388440833097207,0.18231777381366182
3.4,0.023044142593729555,5.3054446771930905,4.9627732485499056e-8,2.250722196258211,0.18961332405299458
3.5,0.023831270235843194,5.37833349045857,5.049816218799746e-8,2.2627863403828155,0.19691980678174167
3.6,0.02461040006142623,5.452999366523126,5.120500114908045e-8,2.2750309681912038,0.20423912435865976
3.7,0.02537556742660252,5.529440511563115,5.175170240161223e-8,2.287464863547451,0.21155854556913997
3.8000000000000003,0.02611929674839719,5.607656636485079,5.214265007470856e-8,2.3000827298545836,0.21888378368649347
3.9,0.026852020905609564,5.687648910896387,5.238299121119225e-8,2.312892559653618,0.22619532058043337
4.0,0.02750091898442042,5.769419917157168,5.247848429971641e-8,2.3259529901652773,0.2334353061113316
4.1,0.027767750677157865,5.852973604969337,5.243536436130271e-8,2.339548804100607,0.24032170973993175
4.199999999999999,0.027749649535813825,5.938315246872563,5.226022408388396e-8,2.353646131007363,0.24679669109143773
4.299999999999999,0.02628948352458349,6.025451394941814,5.195991003836653e-8,2.3693585915868725,0.25166123533934653
4.4,0.017247772565855524,6.1143898389142555,5.1541432277187764e-8,2.392529802532147,0.2483838077318618
4.5,0.02152625991995194,6.205139565919919,5.101189078044561e-8,2.4039350656010323,0.25406293229014565
4.6,0.03192330059971349,6.297710721942194,5.037840578464762e-8,2.4072827283467504,0.2778558635302775
4.7,0.03260484910867811,6.392114575093674,4.964806662303149e-8,2.4213488022722895,0.2853827612067146
