β,sre,pf_minus_α,pf_plus_α,pf_minus_1,pf_plus_1
0.1,3.7528381770401964e-5,4.001247336559661,9.735147273819444e-14,2.000311322345741,0.000311722087380678
1.1473684210526316,0.004075940894213259,4.161589978275387,1.1538222897751662e-9,2.038444885393838,0.0361182862194906
2.0,0.010843296120287338,4.4776317906321275,5.5678238516403255e-9,2.10304882559864,0.08954205477431099
3.0,0.01866885854624112,5.034566533139394,1.1127311076955404e-8,2.204784233143612,0.16061871625253452
4.0,0.02584033021471943,5.775147172777706,1.3132674949018288e-8,2.325772129262467,0.233632560776809
5.0,0.03180588041376109,6.696803337464526,1.1754596273922667e-8,2.4645285173043785,0.30794593560086064
6.0,0.036747212637238125,7.8104622032872175,8.597908521154472e-9,2.619514285980648,0.3842961553140216
7.0,0.04086205129358689,9.137198074070639,5.028290244607121e-9,2.7909633186522984,0.4634296995198987
8.0,0.04431571710730653,10.706370227401184,1.9544764681639893e-9,2.979044914713233,0.546258176600664
9.0,0.04724264487758134,12.555004264633661,4.589542816899568e-11,3.1849537605707874,0.6332622622941663
10.0,0.04974856117233939,14.727969293523236,1.987828993762887e-8,3.4085768400371315,0.726545033367608
11.0,0.05193425301651455,17.278940737245303,4.634948680506484e-7,3.651638169143896,0.825711076724845
12.0,0.05383201945357863,20.27041361382147,9.5805313083905e-6,3.9152517317009274,0.9318665165924624
13.0,0.05550939366620966,23.776957574898383,1.9486554705856057e-5,4.200768458488133,1.045695270354628
13.999999999999998,0.05694997784560463,27.884564870658675,1.1148161340779282e-5,4.5099527611076,1.169246940229998
15.0,0.058258001292590844,32.696786317706746,3.5019723827089694e-5,4.844249241142829,1.3014191148052558
16.0,0.059815523714997765,38.340201527155166,0.00035823976629372617,5.205687319842584,1.4444974141972395
17.0,0.06251675091127495,44.983379145186476,0.001846241954586363,5.599513858885831,1.5928319044638106
18.0,0.0668907684111466,52.81757677284641,0.005392070744466249,6.022171227020691,1.7562599892295843
19.0,0.07250191485953428,62.03162179304405,0.011095565078283959,6.477790211141766,1.9305071607952806
20.0,0.08350574305688885,73.05136883270471,0.024676709663488113,6.969528228329798,2.11848775030458
21.0,0.10865398378716784,86.68434378138141,0.06490031582911081,7.475979488653096,2.3460600681887778
22.0,0.1331676965353943,102.68366397667272,0.11328261173073846,8.043370818214104,2.5673555346993213
23.0,0.157805929850092,121.50481412677283,0.174668561171242,8.656925896422269,2.80609209231155
24.0,0.17785507766246922,143.28304877859634,0.2391331565863694,9.31821723957297,3.061129119424618
25.0,0.2598409485705053,174.00841777167244,0.47503770089687064,10.030453457330012,3.33239840545137
26.0,0.38956448066986105,214.99082192187797,0.91851524237921,10.803284344832768,3.62748247420875
27.0,0.3115257933788158,241.22750831644046,0.7716860294110656,11.637052886085227,3.9425575078414377
28.0,0.23659239957302036,269.07367946760826,0.5818315373376637,12.545430834740534,4.290977442303813
29.0,0.3003932887828902,318.5076363099646,0.8872414823286834,13.517020182215855,4.651059107186116
30.0,0.3744474864583962,373.63943508454076,1.265161779362036,14.577147755834888,5.052736130353984
31.0,0.4047110406071257,450.013132881086,1.6238624015376335,15.596974505364928,5.557011904460719
32.0,0.4271112762683904,538.0359595827658,2.1952796634684133,16.741422736599535,6.085628144618815
33.0,0.5434885532768161,654.0924347314904,3.380780422308069,18.02182769005397,6.582308600244341
34.0,0.5069861589138442,748.6595475245983,3.516779804858859,19.429963008805483,7.140579540682382
35.0,0.6279286353937912,908.8668158299483,5.221917445420296,20.950039265387424,7.74247185953137
36.0,0.5567093254618531,1027.2907090922954,5.107380559093,22.590726885558414,8.391538948237276
37.0,0.6708849357505993,1241.5298327081236,7.320665739835048,24.314840284501923,9.04207025726453
38.0,0.5689959154409654,1388.2648533115234,6.783743098007,26.219807817404273,9.790145389933889
39.0,0.6665804205882959,1666.971340818336,9.398656360831323,28.274687847494775,10.597217936215598
40.0,0.7779766591248762,2006.3582645891756,12.945835077000364,30.4908666672931,11.46819493439906
