weight,log_swap,pf_minus,pf_plus
0.0,-0.050476613003389126,8895.083451336643,37.74572064976493
0.05,-0.4007183120697091,6532.034446647428,286.1468157124245
0.1,-0.6095209339127425,6098.672613861321,532.2560277484008
0.15,-0.8187399718012189,5492.315405760776,693.2302442465698
