beta,Z,pf_minus,pf_plus,on_shell_term
0.1,0.3466516823200613,1.4146552197260667,0.0010659083394389843,0.00023415811400462588
0.2,0.3468855695944728,1.4159772742090722,0.002130539206537932,0.0009343762608856305
0.5,0.34850681192703137,1.425112589066241,0.005309547672506038,0.005744008543513376
1.0,0.354087184674597,1.4562075649535289,0.01053914534571446,0.021748313286625576
2.0,0.37392375164030384,1.5638708706593294,0.020398698739954244,0.07324032355720787
5.0,0.46789572397593127,2.083974396680561,0.017825432888158247,0.26638111417780086
10.0,0.656646280365486,3.4726903529101536,0.40361122044141845,0.588283331031209
20.0,1.0553538099110258,9.981226917937091,2.1692722703344334,1.245352210525178
50.0,2.274590078556732,262.0659298774089,88.30554897952265,3.2940060343016104
