weight,saddle,pf_minus,pf_plus,p_plus,entropy
0.0,24.50821031315468,1.152587140482978e11,1.8868472006256695e9,0.01610686039239928,0
0.02,24.49584923953163,1.1402478451969212e11,1.6494343718688189e10,0.12637491485970467,0.14144054254182067
0.04,24.48229753544594,1.1304872551052727e11,2.2909119739034332e10,0.16850163884976843,0.24229218908241482
0.06,24.468306865658263,1.1203349736671263e11,2.783418416561913e10,0.199003685917143,0.32744491915447627
0.08,24.45394525400332,1.109920236512592e11,3.1986833465280544e10,0.22371722722058549,0.4021791902022728
0.1,24.439231057872483,1.0992913578200102e11,3.564536542340858e10,0.24485995231480814,0.4689955935892812
0.12,24.42416687235166,1.0884714011790318e11,3.895261819754893e10,0.263549945152221,0.5293608652873644
0.14,24.40874808235618,1.0774724427701189e11,4.199348333036326e10,0.28044129343668933,0.584238811642856
0.16,24.392965925352616,1.0663008026627782e11,4.4823289290167885e10,0.29595438795082424,0.6343095546405662
0.18,24.376808800299955,1.054959377962408e11,4.7480475544126205e10,0.3103777537160834,0.6800770457282798
0.2,24.360262877099725,1.0434488213703421e11,4.999303380636431e10,0.3239193266332469,0.7219280948873623
0.22,24.343312380333614,1.0317681885778723e11,5.238209768856574e10,0.3367347809532801,0.7601675029619657
0.24,24.325939701061333,1.019915314159935e11,5.466408690632e10,0.3489443116802267,0.7950402793845223
0.26,24.308125406650607,1.0078870366947775e11,5.685205953872389e10,0.36064313811800947,0.8267463724926178
0.28,24.289848182520114,9.956793340699109e10,5.89566029620019e10,0.3719083765352912,0.8554508105601306
0.3,24.271084722482197,9.832874017479822e10,6.098644237014424e10,0.38280370643858824,0.8812908992306927
0.32,24.251809575378367,9.707056924420226e10,6.2948869153465805e10,0.3933826401579419,0.9043814577244939
0.34,24.231994950496084,9.579279278873021e10,6.485005032110964e10,0.403690877636972,0.9248187049730301
0.36,24.21161048086357,9.449470889383827e10,6.669525701193089e10,0.4137680446617912,0.9426831892554922
0.38,24.190622940964072,9.317553875007648e10,6.8489036544051575e10,0.4236490054759648,0.9580420222262995
0.4,24.168995913166857,9.183442220329819e10,7.02353441739231e10,0.4333648757810179,0.9709505944546686
0.42,24.146689394916102,9.047041170999112e10,7.193764553215443e10,0.4429438215919149,0.9814538950336535
0.44,24.123659336207556,8.908246464753941e10,7.359899734142555e10,0.4524117034700483,0.9895875212220556
0.46,24.09985709389719,8.766943384291444e10,7.522211179597177e10,0.46179260870132227,0.9953784388202257
0.48,24.075228785685844,8.62300560982659e10,7.680940847599977e10,0.4711093027480627,0.9988455359952018
0.5,24.049714521915423,8.476293839962311e10,7.836305663126349e10,0.4803836238143778,1.0
0.52,24.023247487203513,8.326654138684167e10,7.988500993825102e10,0.48963683942590075,0.9988455359952018
0.54,23.99575283590577,8.173915953002802e10,8.137703531497446e10,0.4988899808035687,0.9953784388202257
0.56,23.96714635467161,8.017889728777611e10,8.28407370006337e10,0.5081641690722615,0.9895875212220556
0.58,23.93733283087791,7.858364030033345e10,8.427757683164563e10,0.5174809467581775,0.9814538950336537
0.6,23.906204045906275,7.695102037360529e10,8.568889144119038e10,0.5268626285211445,0.9709505944546686
0.62,23.87363628474404,7.527837260607315e10,8.707590695710953e10,0.5363326867107472,0.9580420222262995
0.64,23.839487214703524,7.356268245239262e10,8.843975165876875e10,0.5459161903584977,0.9426831892554922
0.66,23.803591930746478,7.180051973311967e10,8.978146696826585e10,0.5556403210599712,0.92481870497303
0.68,23.7657578844498,6.99879554787199e10,9.110201708872118e10,0.5655349966030995,0.9043814577244937
0.7,23.725758294385216,6.812045586291634e10,9.240229755847115e10,0.5756336443837736,0.8812908992306927
0.72,23.68332345513852,6.619274505309544e10,9.368314296321576e10,0.5859741836346066,0.8554508105601306
0.74,23.638129082395224,6.4198625114790344e10,9.494533403859592e10,0.5966003016620042,0.8267463724926178
0.76,23.589780386397035,6.213073535284232e10,9.618960440731917e10,0.6075631504646605,0.7950402793845223
0.78,23.537789836615655,5.998022423956093e10,9.741664723535802e10,0.6189236566298668,0.7601675029619656
0.8,23.481545343979867,5.773629177990265e10,9.862712217774889e10,0.6307557483009447,0.7219280948873623
0.82,23.420263407766036,5.5385533841364586e10,9.982166314848752e10,0.6431509948279921,0.6800770457282799
0.84,23.35291775541903,5.291097267826429e10,1.0100088775713916e11,0.6562255012148922,0.6343095546405662
0.86,23.27812618427941,5.029056841105828e10,1.0216540984741306e11,0.6701305584370296,0.584238811642856
0.88,23.193962088844874,4.749482621287687e10,1.0331585776749333e11,0.6850698839144653,0.5293608652873644
0.9,23.097620720000705,4.448272332592142e10,1.0445290357696243e11,0.7013291967077349,0.4689955935892811
0.92,22.984779812783113,4.119424756648012e10,1.0557731446548589e11,0.7193308635803151,0.40217919020227266
0.94,22.84823856069074,3.7535317744180565e10,1.0669005379868675e11,0.7397453905464605,0.32744491915447643
0.96,22.67455250366345,3.3342761349328674e10,1.0779251002774467e11,0.7637531637272564,0.24229218908241493
0.98,22.43351864173208,2.8283367185392593e10,1.0888713916284644e11,0.7938086842546989,0.14144054254182076
1.0,22.026934793931463,2.1418551243885235e10,1.0998017579172908e11,0.8369957477740256,0
