weight,saddle,pf_minus,pf_plus,p_plus,entropy
0.0,1.105686712119796,3.1089386605636644,0.01573911154921731,0.005037035079164227,0
0.02,1.2409757349593706,28.546450443976923,21.862401381130955,0.4337016335341649,0.14144054254182067
0.04,1.238789043540775,29.577640948418672,23.8627746936664,0.44653048459589695,0.24229218908241482
0.06,1.235929573126856,30.35950835492113,25.490618411484977,0.4564111110812662,0.32744491915447627
0.08,1.2328551101102156,31.092604186123086,26.91341760386815,0.463976269589858,0.4021791902022728
0.1,1.2298230181607221,31.736752513760088,28.119417123471205,0.4697831032940099,0.4689955935892812
0.12,1.2269860013339469,32.34468568216808,29.174464996246233,0.47423387147772994,0.5293608652873644
0.14,1.2244474972068105,32.93936400215675,30.11526710957505,0.47760595183264615,0.584238811642856
0.16,1.222260164108724,33.529384744578415,30.965677981045705,0.4801247827726033,0.6343095546405662
0.18,NaN,NaN,NaN,NaN,0.6800770457282798
0.2,NaN,NaN,NaN,NaN,0.7219280948873623
0.22,NaN,NaN,NaN,NaN,0.7601675029619657
0.24,NaN,NaN,NaN,NaN,0.7950402793845223
0.26,NaN,NaN,NaN,NaN,0.8267463724926178
0.28,NaN,NaN,NaN,NaN,0.8554508105601306
0.3,NaN,NaN,NaN,NaN,0.8812908992306927
0.32,NaN,NaN,NaN,NaN,0.9043814577244939
0.34,NaN,NaN,NaN,NaN,0.9248187049730301
0.36,-15.025447176654943,210.66429608934314,11.51792844171557,0.05184000865067172,0.9426831892554922
0.38,-482.2994655392048,8.502307674527018e11,5.7884560851352684e10,0.06374142033199094,0.9580420222262995
0.4,-10.656667927726625,3347.7890837284353,293.77870203034126,0.08067368762960647,0.9709505944546686
0.42,-10.915980415170173,3638.537679181086,336.84148418840874,0.0847319136982408,0.9814538950336535
0.44,-10.488067591748768,3287.613359733957,321.37290198834063,0.08904797045001038,0.9895875212220556
0.46,-3.3143255014441153,137.8770471414339,18.94539727251694,0.12080794521037044,0.9953784388202257
0.48,-3.2999664108179925,137.98455117381388,19.718332085102176,0.12503469611730994,0.9988455359952018
0.5,-2.224187795011636,133.54833925442333,25.477888340960288,0.16021186395608047,1.0
0.52,-1.7074814133506888,146.61857735251542,38.11712324163654,0.20633328110940777,0.9988455359952018
0.54,-1.7285351249562784,147.77792874617364,39.56221183129584,0.21117851043213,0.9953784388202257
0.56,-1.7496679860673416,148.9249058578564,41.014568480771054,0.2159349372929692,0.9895875212220556
0.58,-1.7709017456939657,150.05588488439665,42.474094186443686,0.22061028828562632,0.9814538950336537
0.6,-1.7922608511185623,151.16692162907464,43.940645875293335,0.22521241199068104,0.9709505944546686
0.62,-1.8137728782280271,152.2537527190262,45.414037397188466,0.2297493049853404,0.9580420222262995
0.64,-1.8354687985489058,153.31179629424145,46.894045470601604,0.2342291566381076,0.9426831892554922
0.66,-1.8573832158979624,154.33615455993234,48.380415969485576,0.23866039092479954,0.92481870497303
0.68,-1.8795545739871211,155.32161883747239,49.87287091577937,0.24305170658214045,0.9043814577244937
0.7,-1.902025334909555,156.26267766676352,51.37111658765915,0.24741211695390924,0.8812908992306927
0.72,-1.9248421269240246,157.15352840784135,52.87485321605145,0.25175099101956994,0.8554508105601306
0.74,-1.9480558579755847,157.98809265554277,54.383786842026396,0.25607809739541754,0.8267463724926178
0.76,-1.9717217876524706,158.7600356236635,55.89764413064543,0.26040365382978276,0.7950402793845223
0.78,-1.9958995420908228,159.46278949753577,57.41619148431687,0.26473838646964676,0.7601675029619656
0.8,-2.0206530379524628,160.08958064613435,58.93926112847106,0.2690936072662216,0.7219280948873623
0.82,-2.046050240527583,160.63346059851142,60.466789977427744,0.27348132722563245,0.6800770457282799
0.84,-2.0721625886204795,161.08734088906326,61.99888437775693,0.2779144445319461,0.6343095546405662
0.86,-2.0990637036494286,161.44403222325516,63.53594099380611,0.2824070964418973,0.584238811642856
0.88,-2.126826463087435,161.69628846200567,65.07889631176873,0.2869753865560286,0.5293608652873644
0.9,-2.1555160279561463,161.8368535804897,66.62978878483486,0.29163902482661763,0.4689955935892811
0.92,-2.1851716387751754,161.85849464964105,68.19314151835722,0.2964253706439987,0.40217919020227266
0.94,-2.2157514001269574,161.75390869633927,69.77970254627036,0.3013804439527035,0.32744491915447643
0.96,-21.14535716057684,28632.677979849104,5900.240503258667,0.17085843775830434,0.24229218908241493
0.98,-35306.747916745655,1.163384360508738e46,4.2346158884291856e45,0.2668574028978262,0.14144054254182076
1.0,-38387.0101919074,1.6015438739929257e47,8.694850895696279e46,0.3518716706242351,0
