weight,saddle_1R2,pf_minus_1R2,pf_plus_1R2,p_1R2,entropy
0.0,2.6344125832213745,13.644747233703955,0.029680890381414624,0.002170539792383447,0
0.02,2.5583472712016744,13.536308609098285,1.606276647655705,0.10607677753963866,0.14144054254182067
0.04,2.502473606153684,13.427136664453656,2.2689773848836112,0.14455663215440345,0.24229218908241482
0.06,2.454374610310379,13.31709098620991,2.777114918161719,0.1725537087485241,0.32744491915447627
0.08,2.4114082675148665,13.206119681716531,3.2051436509577624,0.1953014576627032,0.4021791902022728
0.1,2.372321908784459,13.094184656865181,3.581922751819476,0.21479369639668225,0.4689955935892812
0.12,2.336379535049859,12.981251101100598,3.922260079402775,0.2320381864761173,0.5293608652873644
0.14,2.3030964142013852,12.867284683336518,4.234955699107724,0.2476257849500807,0.584238811642856
0.16,2.2721294689089757,12.752250442981559,4.525745391219146,0.2619369419143346,0.6343095546405662
0.18,2.243223515170958,12.63611221854155,4.798614568378542,0.2752331382662427,0.6800770457282798
0.2,2.2161817368027776,12.518832282024434,5.056465907566103,0.28770299388495935,0.7219280948873623
0.22,2.1908481045020523,12.400371059212482,5.301491373824718,0.299487773892677,0.7601675029619657
0.24,2.1670962492831447,12.280686884641721,5.535394428409497,0.31069651800222364,0.7950402793845223
0.26,2.1448220768876145,12.159735766227676,5.7595301634105995,0.32141551925318534,0.8267463724926178
0.28,2.123938674015067,12.037471145470983,5.9749976303682955,0.3317145309022136,0.8554508105601306
0.3,2.1043726832686303,11.913843644117954,6.182702904652804,0.3416509823015252,0.8812908992306927
0.32,2.086061655244291,11.788800790366675,6.383403483799055,0.35127293241326457,0.9043814577244939
0.34,2.068952071690523,11.662286718594594,6.57774036015641,0.36062119490048605,0.9248187049730301
0.36,2.052996237764384,11.53428462843696,6.766226189611727,0.3697288155988852,0.9426831892554922
0.38,2.0381533885698273,11.405585128501343,6.949039114086142,0.3785988218686913,0.9580420222262995
0.4,2.0243962420853556,11.274462371662587,7.127137664597364,0.38731075833370443,0.9709505944546686
0.42,2.0116903798636123,11.141524009251054,7.300733823478915,0.3958698490009237,0.9814538950336535
0.44,2.0000099440498835,11.006753826008964,7.470114476176707,0.40429548741726157,0.9895875212220556
0.46,1.9893328067714957,10.870074677735152,7.635549727731423,0.41260697615130865,0.9953784388202257
0.48,1.979640086994437,10.73140228830797,7.79728332247349,0.4208222583223287,0.9988455359952018
0.5,1.9709158841129093,10.590628657408557,7.955542672144351,0.4289587608557984,1.0
0.52,1.9631469985160228,10.447650019597763,8.110528645014186,0.4370325769349293,0.9988455359952018
0.54,1.9563227760619892,10.30235277516079,8.26242388695596,0.4450591589295145,0.9953784388202257
0.56,1.9504349725224819,10.154612356484533,8.411395107847747,0.45305352397423804,0.9895875212220556
0.58,1.9454776822089217,10.004271676853659,8.557602538797898,0.46103116740129846,0.9814538950336537
0.6,1.9414472288123474,9.851176389356628,8.70118675814009,0.46900692321312965,0.9709505944546686
0.62,1.9383421395925884,9.695178263923912,8.842269867613133,0.4769949890012164,0.9580420222262995
0.64,1.936163228504901,9.536068036697129,8.980979351368031,0.4850114147872498,0.9426831892554922
0.66,1.934913565515101,9.373634954511003,9.117426713227763,0.4930721057047188,0.92481870497303
0.68,1.9345985823560907,9.207643098855524,9.251715989127826,0.501193781703423,0.9043814577244937
0.7,1.9352261950498466,9.037826976878494,9.383944702227174,0.5093942572782305,0.8812908992306927
0.72,1.9368069485498687,8.86391442580642,9.514197937341855,0.5176917927882349,0.8554508105601306
0.74,1.9393543446668056,8.68550764901222,9.642576657317385,0.5261093574295335,0.8267463724926178
0.76,1.9428850101828308,8.502209954952836,9.76916327183546,0.5346704459800837,0.7950402793845223
0.78,1.9474190757996337,8.313627562168278,9.89402489589715,0.5433992613097358,0.7601675029619656
0.8,1.9529808193607952,8.119166770074889,10.017251515134307,0.5523279931905674,0.7219280948873623
0.82,1.959599117793785,7.9182330489834865,10.138913320483153,0.561490343658472,0.6800770457282799
0.84,1.9673083719290696,7.710080258886363,10.259086787184774,0.5709272311221499,0.6343095546405662
0.86,1.9761495907678552,7.493767673894881,10.377854300556423,0.5806890004383637,0.584238811642856
0.88,1.986171790759485,7.26818174050364,10.49529594154994,0.5908356533221716,0.5293608652873644
0.9,1.997434006395579,7.031929633301143,10.61149793905643,0.6014419758030319,0.4689955935892811
0.92,2.0100077616343213,6.783736429755763,10.726525012782465,0.6125850860641167,0.40217919020227266
0.94,2.023981926233104,6.5209573835772146,10.84052933049253,0.6244009806894801,0.32744491915447643
0.96,2.039468080068385,6.240430529685919,10.953659832624322,0.6370595711556188,0.24229218908241493
0.98,2.0566103216599596,5.937748860669346,11.066110630198576,0.650799933752789,0.14144054254182076
1.0,2.0756016569757816,5.60633298513852,11.178163329240634,0.6659814581188465,0
