weight,saddle,pf_minus,pf_plus,p_plus,entropy
0.0,1.4873972312997354,6.707261932653831,3.352092948819805e-7,4.9977066870947803e-8,0
0.02,1.299462132938327,7.047646794292751,0.0064071757138633514,0.0009082969511016293,0.098039113279732
0.04,1.1614068762548873,6.960654818839447,0.015316276692549587,0.0021955762836172632,0.167944147734173
0.06,1.0405119537488776,6.869772497392947,0.026751645601642365,0.00387900412540662,0.22696752250060448
0.08,0.9314522917099729,6.774129529240549,0.040378011969445675,0.005925301531367312,0.2787693717685874
0.1,0.8310410112198429,6.681586901612484,0.05623034889962752,0.008345484421583815,0.3250829733914482
0.12,0.7378708116218532,6.583529240236619,0.07385828475311124,0.01109418438927741,0.3669249912727096
0.14,0.6505456879354181,6.488549377748842,0.09347859139431815,0.014202095742003823,0.40496348506393853
0.16,0.5682793661249482,6.39673772739387,0.11501087419646089,0.017662056881061466,0.439669879401343
0.18,0.4906417102344932,6.300034826302826,0.13810847667863055,0.021451600279644836,0.4713934868100941
0.2,0.4171250638194597,6.199537176741756,0.162791004271902,0.025586703426852438,0.5004024235381879
0.22,0.3471691060832237,6.103632218425508,0.1892624038349891,0.03007557176716291,0.5269079614313803
0.24,0.2805969816678,6.005852755951702,0.21728394285792263,0.03491550216139157,0.5510799280869728
0.26,0.21710862677918752,5.9078530057305985,0.24685063422180994,0.04010763940271846,0.5730569171314204
0.28,0.1563215677572659,5.8164695163281666,0.2780121561681967,0.045617030472473306,0.5929533174474745
0.3,0.09814461111086348,5.726775480913691,0.3105847906231836,0.05144380601029147,0.6108643020548935
0.32,0.04237125133872599,5.640136155315031,0.3445052692573022,0.05756489734586241,0.6268694575724264
0.34,-0.01118135103913076,5.557694082650673,0.3797000131668244,0.06395061655656276,0.6410354778811557
0.36,-0.06274783067140699,5.483048882840123,0.4161312119394605,0.07054051669107567,0.6534181947937018
0.38,-0.11231264588915024,5.410734073401122,0.45364737407618255,0.07735638926955019,0.6640641265641081
0.4,-0.1601371893992729,5.346138272650314,0.49226037557546,0.08431427951995923,0.6730116670092565
0.42,-0.20621248379203272,5.285245575893195,0.5318533503184885,0.09142931159756838,0.6802920001921535
0.44,-0.2506948853608554,5.2301120302955,0.5724158965834093,0.09864939967489358,0.6859298002523728
0.46,-0.2936655237762411,5.180368764071756,0.6139105738436711,0.10595115251459969,0.6899437584583995
0.48,-0.335195139017162,5.135554173929508,0.6563054381179757,0.11331514955107222,0.6923469670899615
0.5,-0.3753258189848476,5.0947282339781585,0.6995589570591313,0.1207325308523233,0.6931471805599453
0.52,-0.4141417797604273,5.0580768297062155,0.7436658994548733,0.12817974428907583,0.6923469670899615
0.54,-0.45167783742746304,5.0247964866674195,0.7885951764807712,0.13565147889136278,0.6899437584583995
0.56,-0.4879955872007363,4.994697041986148,0.8343386822109159,0.14313494061247053,0.6859298002523728
0.58,-0.5231267232649491,4.967169871180102,0.8808742777983253,0.15062715933021845,0.6802920001921535
0.6,-0.5571131460855155,4.941859612784656,0.9281909141870449,0.15812315582671638,0.6730116670092565
0.62,-0.5899925934444331,4.918404840146174,0.9762790925713808,0.16562026119037374,0.6640641265641081
0.64,-0.6218013887516749,4.896461529464297,1.0251320389732272,0.17311759531036497,0.6534181947937018
0.66,-0.6525664540565794,4.87568976863447,1.0747437485907758,0.18061604175218832,0.6410354778811556
0.68,-0.6823208634741676,4.8558087622873245,1.1251143533972938,0.18811717382668702,0.6268694575724263
0.7,-0.7110919674303711,4.836548682075339,1.1762461149283379,0.19562385789624653,0.6108643020548935
0.72,-0.7389065195357032,4.8176574414060624,1.2281452234121302,0.20314014391487958,0.5929533174474745
0.74,-0.7657895592115852,4.7988886320981825,1.2808218678196999,0.2106715225728264,0.5730569171314204
0.76,-0.7917632760625237,4.78001085817444,1.3342905285271502,0.2182245270783003,0.5510799280869728
0.78,-0.8168477176615204,4.760802043917517,1.3885708067666307,0.22580689778993404,0.5269079614313803
0.8,-0.8410621832129376,4.741106753644778,1.4437187514225078,0.23342918086203976,0.5004024235381879
0.82,-0.8644194779007226,4.720775486650047,1.4997594967433336,0.24109815325324252,0.47139348681009424
0.84,-0.8869340469741014,4.699395651858097,1.5566938874717533,0.24882858176587186,0.439669879401343
0.86,-0.9086168348159953,4.676756702958277,1.614580189611393,0.2566354682926421,0.40496348506393853
0.88,-0.9294758841420736,4.652643048097842,1.6734879473552131,0.26453577211063806,0.3669249912727096
0.9,-0.9495165981257674,4.62683183727411,1.7335014867722565,0.27254884271842283,0.3250829733914482
0.92,-0.968741689305454,4.599074022634069,1.794719106508043,0.2806970870433604,0.2787693717685873
0.94,-0.9871510551168442,4.5690913203489885,1.8572570345404966,0.28900659160927733,0.22696752250060453
0.96,-1.0047416051422253,4.536588004270984,1.9212547671994766,0.29750720715704326,0.16794414773417304
0.98,-1.0215070302981089,4.501252469965312,1.9868775186132976,0.3062326929501876,0.09803911327973205
1.0,-1.0374374926218235,4.462717356076146,2.0543189972052462,0.31522288442826873,0
