β,sre,pf_minus_α,pf_plus_α,pf_minus_1,pf_plus_1
2.7,0.044816760094756214,7.65649497934791,9.124292558390773e-67,2.554594641827406,0.3477339990892998
2.8,0.045351837134678386,7.945910507855235,1.033568086691254e-66,2.5884609323601033,0.3610781948302331
2.9,0.045771945538411574,8.24891577559735,1.0995282317610415e-68,2.6231997729249232,0.37418754194870285
2.9999999999999996,0.04608109312045361,8.565973080859651,2.005954523912325e-68,2.658877251263652,0.3870169711677556
3.1,0.04628333087571401,8.897572160608263,3.086175258762367e-68,2.6954721225797202,0.3995964494717287
3.2,0.046382733364313644,9.2442306370504,1.488638459897775e-67,2.733028451174607,0.4119020590250638
3.3000000000000003,0.04638336051399072,9.60649453837673,1.4444269685440795e-24,2.7715789416575367,0.42392067498601804
3.4,0.04628923885891423,9.984938893815212,1.6237053501398008e-24,2.8111739064463666,0.4356258056325696
3.5,0.04610434415149767,10.380168402938773,1.5978553006829115e-27,2.8518281042449587,0.4470214056430366
3.6,0.045832592707185205,10.792818178890656,3.9508933614249707e-66,2.893585810977453,0.4580880979189509
3.7,0.045477835367438324,11.223554565258873,1.600155435888426e-66,2.936524445909156,0.46878093100640894
3.8000000000000003,0.04504385051716686,11.67307602630491,3.547175773337345e-66,2.9806266577374574,0.47913286728775595
3.9,0.04453435887179302,12.142114110376166,1.8574763929878746e-66,3.026065881936167,0.48902473058836193
4.0,0.04395300057100515,12.631434486469708,1.2274670646067338e-66,3.0728371531853966,0.49848258094807785
4.1000000000000005,0.04330336629512077,13.141838054129225,9.928836698658896e-67,3.1209451360733125,0.5075250948515919
4.2,0.04258901029511786,13.674162127020962,3.0826320157999416e-31,3.170684807811529,0.5159451544135438
4.3,0.04181340721853388,14.229281690768225,3.0826871095735728e-31,3.221915149187718,0.5238801709294327
4.4,0.04098002285667346,14.808110735842344,1.4110601053020312e-66,3.274727862166598,0.5312860607765879
4.5,0.04009234687736529,15.411603666534118,6.060936362628866e-67,3.329475548699629,0.5379236071521746
4.6,0.03915382370026488,16.04075678730389,1.7154877220888399e-22,3.38612896903438,0.5438510525714247
4.699999999999999,0.03816788488900702,16.69660986757055,2.4204637178282392e-26,3.4446003500242925,0.5491699544586033
4.8,0.03713821066827694,17.38024778762813,1.9416650168241908e-25,3.505759560291688,0.5532758594068422
4.9,0.03606837067647706,18.092802266246995,9.095922727688609e-67,3.569377414660567,0.5563927159295786
5.0,0.03496204256144941,18.835453673439957,1.2702115797845556e-66,3.6355324394598987,0.558517577530757
5.1000000000000005,0.03382321277141398,19.609432929108653,3.356106958022032e-67,3.705183701699668,0.5590299526804081
5.2,0.03265508361240821,20.41602349193589,6.957132401065598e-67,3.7748886839004028,0.5604126168184819
5.3,0.031464131779164184,21.25656343984276,1.804508736916693e-63,3.8526860681535937,0.5571394593928181
5.4,0.03025233216164347,22.132447636336536,3.803155629483399e-42,3.930278508374052,0.555042954924396
5.5,0.029019581308284748,23.04513004167746,1.924898336713884e-54,4.001231467209765,0.5583481608843289
5.6,0.02777646241071885,23.996126043681905,3.075807871110222e-64,4.081456809320545,0.5564451803029131
5.7,0.026550961268360318,24.98701493247393,3.0875933062925246e-67,4.1915989554474855,0.5365135755826281
5.800000000000001,0.025291316239212325,26.019442542362633,2.9434660305166966e-66,4.263842490874806,0.54187512566634
5.9,0.024084171813629096,27.09512387194065,1.5809903013394365e-55,4.391165270947849,0.5145282117463336
6.0,0.022873456180182217,28.215846129055198,2.1823710478479406e-67,4.5143637411497375,0.49197493447304935
6.1,0.02160789397203078,29.383471237482144,1.120083412773646e-67,4.559532507153134,0.5159534771537282
6.2,0.02043039547980241,30.599939339402333,8.168962779415774e-68,4.672942219039891,0.5014506204437187
6.3,0.01926472719268757,31.867271775953057,9.04926113706536e-68,4.783336173063603,0.49019549623733305
6.4,0.015310004201043226,33.18757446536094,9.863622456209594e-68,4.47464398626995,0.7280909948147609
6.5,0.013843568688384433,34.56304137891914,1.3861878568058767e-67,4.5581547427432,0.7304503873478225
6.6,0.012170744204026862,35.995958164419825,1.6985376776660633e-67,4.6263170767014135,0.7435632635848584
6.699999999999999,0.015025570526598253,37.48870592236865,2.4927020312550114e-67,5.288875861462667,0.4274699583583926
6.8,0.014243814650442888,39.043765141694244,3.103556993296904e-67,5.48357840828372,0.384527822280292
6.9,0.01345336769273553,40.66371979996289,2.9861136830318455e-65,5.672270606421832,0.34832114125739516
7.0,0.012576772058343622,42.35126164018868,4.355457639865651e-65,5.794832336011971,0.342674578162279
7.1,0.011896721093399343,44.10919461880856,6.9658496878462726e-65,6.005488383879299,0.3031205467444056
7.2,0.011036208781968426,45.94043954823586,1.1694366516217203e-64,6.093987718628317,0.3135027684363925
7.3,0.010463321090196764,47.8480389295839,2.5371527520223717e-64,6.308443081010595,0.2774341178780587
7.4,0.009836198618088376,49.83516197176434,8.3121777986687e-45,6.484235954282242,0.2583197671115
7.5,0.009218009980204833,51.905109916510526,3.9438804259463344e-60,6.641390918937251,0.24742679066005477
7.6,0.008602935327480132,54.06132134233634,2.0856161405120017e-30,6.783778201863026,0.24272471924257932
7.7,0.008146570069471615,56.30737804893086,5.442522210285242e-30,7.009648360407324,0.21282919558144933
7.8,2.0966477723272,4.170717768594409,17.842197833555932,1.795851960252956,3.231368783468353
7.9,6.556474326508287,2.9257285365450025,24.325367438271233,1.7755879877092622,2.866487143435274
8.0,5.150364631978943,3.082480526757889,16.05461859713938,1.7176548051934422,2.5082671071097087
8.1,3.980027804775532,3.3486918134458032,12.522021249160677,1.8856865659369708,2.1954026552025176
8.2,3.724538165380743,3.688597493642576,10.004389688654465,7.870639244771956,0.17061189487132833
8.3,2.452829347838661,5.119339450747053,8.180093486462663,8.101609569933952,0.15079690807962387
8.4,2.732752081806204,4.722693932085555,6.821702039703567,8.285764127473385,0.1443321557898819
8.5,2.631625936566174,5.012580287296518,5.674734356105464,8.479638362330943,0.13665187086213723
8.600000000000001,2.5299418367694457,5.363047120680835,4.991354135713015,8.678221472797519,0.12904504055590504
8.7,2.460487941645484,5.71021796682435,4.635293400389658,8.839746099968178,0.13078474312611357
8.799999999999999,2.4178029926511595,6.056060732779785,4.554352459100176,9.06487218813797,0.11944894608926734
8.9,2.3931746101446594,6.417495109033035,4.735633510818659,9.28038902082941,0.11146614311386878
9.0,2.3901594296371638,6.782512821550318,5.190541908370982,9.488086271826743,0.10621859250512515
9.1,2.3648522890595713,7.14898301943918,5.966531824176197,6.568437749670939,1.2080037188519894
9.2,2.3976674615390223,7.509909791871378,7.145431265640273,6.52155633401983,1.3155916066616147
9.3,2.451766355889794,7.851134726098283,8.84863109945521,6.536437234295154,1.3882051545561862
9.4,2.5264934546434996,8.149047971806374,11.244366073139696,6.571175743783106,1.4501969428449215
9.5,2.6105367484511923,8.394830846491192,14.565171487691607,6.617666246053382,1.5062821131827357
9.6,2.7007608165346966,8.538056107884472,19.081573351841847,6.671863641087358,1.5588710201607445
9.7,2.7750638537629055,8.553893965303713,25.070506559810973,6.732466687845846,1.6086843601154523
9.799999999999999,2.8250983446913454,8.389387531585722,32.676481172631334,6.797501887616953,1.6569520199202556
9.9,2.8053346219670936,8.072319329040294,41.46876332446866,6.866869969534018,1.703673249159991
10.0,2.7182890050234665,7.61615275681675,50.18196118630234,6.939290275838257,1.7496716767942495
