weight,saddle,pf_minus,pf_plus,p_plus,entropy
0.0,1.387542285382073,4.019991756685587,2.4872550536329145e-11,6.1872143132657155e-12,0
0.02,1.1732715234257398,4.01922057392685,0.00040067831486053924,9.968061409693369e-5,0.098039113279732
0.04,1.0005935143667828,4.018483681137992,0.0011333016536023005,0.00028194269714106713,0.167944147734173
0.06,0.8436170175824522,4.017784866160193,0.002082032360502498,0.0005179356463938351,0.22696752250060448
0.08,0.6968380629427613,4.017119847290033,0.003205521940264792,0.0007973289835689339,0.2787693717685874
0.1,0.5576425872037445,4.016486503244923,0.004479869077005453,0.0011141274664325355,0.3250829733914482
0.12,0.4244908604291219,4.015883752075384,0.0058889424332729656,0.0014642653577398217,0.3669249912727096
0.14,0.2963654496017669,4.015310751944176,0.007420897313086621,0.0018447408279040386,0.40496348506393853
0.16,0.17254323448609427,4.014766034507662,0.009066556939471322,0.0022532142511949337,0.439669879401343
0.18,0.05248337447071816,4.014251446988378,0.010818527869495477,0.002687786283734728,0.4713934868100941
0.2,-0.0642337243636153,4.013762784670963,0.012670707362400184,0.0031468810766327677,0.5004024235381879
0.22,-0.1779434339980095,4.013298608499837,0.014617926972138769,0.003629153395658904,0.5269079614313803
0.24,-0.28891976621718396,4.012850514770383,0.016655753793268883,0.004133447793147609,0.5510799280869728
0.26,-0.3973909550001951,4.012413564343105,0.01878031813398231,0.004658748420813285,0.5730569171314204
0.28,-0.5035500261220164,4.011988838803722,0.020988200736170214,0.005204145853149881,0.5929533174474745
0.3,-0.6075625492852095,4.0115848384568125,0.023276339695288084,0.005768808062424656,0.6108643020548935
0.32,-0.7095718232212291,4.011200923072152,0.025642000013081832,0.006351993501269168,0.6268694575724264
0.34,-0.8097033214072388,4.01083805229518,0.028082698655903904,0.00695302046946353,0.6410354778811557
0.36,-0.9080675723250676,4.010493912131185,0.030596187927817754,0.00757127091211627,0.6534181947937018
0.38,-1.0047630577347175,4.010169212440305,0.033180390563384836,0.008206164151310603,0.6640641265641081
0.4,-1.0998775606725173,4.009861286132002,0.03583342128672719,0.008857173830002103,0.6730116670092565
0.42,-1.1934902042608506,4.009569325196187,0.03855352864167153,0.00952380400340877,0.6802920001921535
0.44,-1.285672927849475,4.009294009197787,0.04133905764061397,0.010205579463380009,0.6859298002523728
0.46,-1.37649054148309,4.009032858794563,0.04418851751872225,0.010902073540062864,0.6899437584583995
0.48,-1.4660029147186786,4.008786418443946,0.04710045509848128,0.011612862135216203,0.6923469670899615
0.5,-1.5542636430462535,4.008550983360284,0.05007362496762011,0.012337584723867758,0.6931471805599453
0.52,-1.6413237906044305,4.0083284269915875,0.053106697890228184,0.01307584542342617,0.6923469670899615
0.54,-1.7272291409625171,4.00811648740802,0.05619854687075821,0.01382731072684447,0.6899437584583995
0.56,-1.8120225066833315,4.007914290354875,0.059348070351215775,0.014591650375097208,0.6859298002523728
0.58,-1.895743636524906,4.007720956813637,0.06255422778310869,0.015368550023309082,0.6802920001921535
0.6,-1.9784295318841318,4.007535603240521,0.06581603450276367,0.016157710002966258,0.6730116670092565
0.62,-2.0601147210012334,4.007357341798357,0.06913255721649797,0.01695884423341878,0.6640641265641081
0.64,-2.1408314380648443,4.007185216420144,0.07250291622388641,0.01777168103702514,0.6534181947937018
0.66,-2.220611074435129,4.007019464339583,0.07592614930905933,0.018595924730236475,0.6410354778811556
0.68,-2.299480070044897,4.006857084288852,0.07940166588493917,0.0194313847309748,0.6268694575724263
0.7,-2.3774661005921978,4.006698210014533,0.08292860442779533,0.020277792617883074,0.6108643020548935
0.72,-2.4545956123457735,4.006542868860865,0.08650609654585534,0.021134879469310076,0.5929533174474745
0.74,-2.530891322873911,4.00638919147051,0.09013356457563647,0.022002456703702277,0.5730569171314204
0.76,-2.6063744121745387,4.006235359099008,0.09381049800086282,0.022880353359564325,0.5510799280869728
0.78,-2.6810688272172216,4.006082310605279,0.09753595514310366,0.023768281752034718,0.5269079614313803
0.8,-2.754992003105042,4.0059273034768745,0.10130965472327848,0.024666133401680758,0.5004024235381879
0.82,-2.828166089175947,4.005771253459024,0.10513065869389777,0.025573623730379833,0.47139348681009424
0.84,-2.9006078973594294,4.005612343287302,0.10899857833686684,0.026490616102735082,0.439669879401343
0.86,-2.9723348070572246,4.005449664399687,0.11291287583923278,0.02741693445781059,0.40496348506393853
0.88,-3.0433615741053,4.0052813308402575,0.11687326771710245,0.028352470758375936,0.3669249912727096
0.9,-3.1137075459814847,4.005108350843677,0.12087880544456704,0.02929694176588522,0.3250829733914482
0.92,-3.183386067323119,4.004928860512151,0.12492923440332283,0.030250248684605168,0.2787693717685873
0.94,-3.252411560012011,4.00474194449897,0.12902409767732648,0.031212239967359015,0.22696752250060453
0.96,-3.3207978221374868,4.004546685865309,0.13316295626848362,0.03218276964446743,0.16794414773417304
0.98,-3.3885580665656656,4.004342166095186,0.1373453883160632,0.03316169713714369,0.09803911327973205
1.0,-3.4557049563592384,4.00412746510671,0.14157098837488183,0.03414888708463331,0
