beta,Z,pf_minus,on_shell_term
0.1,0.3471980698062219,1.4159802256390173,0.0006239604235984004
0.2,0.3490653100080647,1.421267112000288,0.002483496107806127
0.5,0.3618859406792695,1.4577554607418182,0.015011956440920814
1.0,0.4045843461989725,1.5820229702771509,0.054120042811717714
2.0,0.5442680970165024,2.0291224615722485,0.1633353176353443
5.0,1.112765444905468,5.043337617399102,0.5053026436775688
10.0,2.1481648052323417,24.439906962106477,1.0480525222760197
20.0,4.257192082064808,585.6409674259199,2.115514836171409
50.0,10.615438272647706,8.185372699909892e6,5.302421029606348
