weight,saddle_1R2,p_1R2,entropy
0.0,2.1376043491511956,0.2591054965729534,0
0.02,2.044296740189596,0.2725026018588257,0.14144054254182067
0.04,1.9472654231345963,0.28412814676545284,0.24229218908241482
0.06,1.8470303465149256,0.29470023150823865,0.32744491915447627
0.08,1.8370461291291926,0.3068164516679862,0.4021791902022728
0.1,1.8269486928375136,0.3180747977214478,0.4689955935892812
0.12,1.8167537449502817,0.3285388235030584,0.5293608652873644
0.14,1.7101517337062155,0.3352886484268052,0.584238811642856
0.16,1.698810624689413,0.34416954452996773,0.6343095546405662
0.18,1.6874528400382807,0.3524768134814292,0.6800770457282798
0.2,1.6760886446623502,0.36025456408206824,0.7219280948873623
0.22,1.6647252454594552,0.36754434681914333,0.7601675029619657
0.24,1.6533667846482079,0.3743851725502099,0.7950402793845223
0.26,1.642014375671265,0.3808135815891679,0.8267463724926178
0.28,1.530235426228513,0.3846438925257154,0.8554508105601306
0.3,1.518384313755105,0.3903604665634612,0.8812908992306927
0.32,1.5065521661345045,0.3957761659192785,0.9043814577244939
0.34,1.4947281477689764,0.4009167139110738,0.9248187049730301
0.36,1.4828987837992789,0.40580628901675225,0.9426831892554922
0.38,1.4710480379655522,0.41046763115171464,0.9580420222262995
0.4,1.459157366939639,0.4149221500808137,0.9709505944546686
0.42,1.4472057489340828,0.4191900345691805,0.9814538950336535
0.44,1.4351696848433373,0.423290361341072,0.9895875212220556
0.46,1.4230231704642886,0.42724120327261234,0.9953784388202257
0.48,1.4107376384865498,0.4310597365259506,0.9988455359952018
0.5,1.3982818689435863,0.43476234656255963,1.0
0.52,1.3856218666826472,0.43836473316925684,0.9988455359952018
0.54,1.372720704141815,0.44188201480498246,0.9953784388202257
0.56,1.3595383273145294,0.445328832739849,0.9895875212220556
0.58,1.3460313222240967,0.4487194556191851,0.9814538950336537
0.6,1.3321526385006415,0.4520678852525467,0.9709505944546686
0.62,1.3178512657218902,0.45538796460918085,0.9580420222262995
0.64,1.3030718570011572,0.45869348920629843,0.9426831892554922
0.66,1.287754292813932,0.4619983233152659,0.92481870497303
0.68,1.271833176162413,0.46531652269655666,0.9043814577244937
0.7,1.2552372477581575,0.46866246592352506,0.8812908992306927
0.72,1.2378887067853337,0.47205099678973583,0.8554508105601306
0.74,1.2197024187519252,0.4754975808439861,0.8267463724926178
0.76,1.2005849866080538,0.4790184798017838,0.7950402793845223
0.78,1.1804336542369476,0.4826309484981255,0.7601675029619656
0.8,1.1591350019269555,0.4863534602538996,0.7219280948873623
0.82,1.136563380538543,0.4902059681420783,0.6800770457282799
0.84,1.112579013355089,0.4942102118281521,0.6343095546405662
0.86,1.0870256699276801,0.49839008267136226,0.584238811642856
0.88,1.059727781379021,0.502772063985478,0.5293608652873644
0.9,1.1325445741888802,0.5062305116000246,0.4689955935892811
0.92,1.100367038219093,0.510968331775133,0.40217919020227266
0.94,1.0656525701465231,0.5160133801419907,0.32744491915447643
0.96,1.0280894130195108,0.5214111284209764,0.24229218908241493
0.98,0.987312663890145,0.5272145518837057,0.14144054254182076
1.0,0.9428896563452493,0.5334860893079606,0
