weight,saddle_1R2,pf_minus_1R2,pf_plus_1R2,p_1R2,entropy
0.0,-5.06621058591916,5.553316924827617e17,3.164748268235016e17,0.36301039257579215,0
0.02,-5.091069530390617,5.454610781049712e17,3.313188013969104e17,0.3778813920606163,0.14144054254182067
0.04,-5.112461533639832,5.367718484015148e17,3.447546950056441e17,0.3910882747479664,0.24229218908241482
0.06,-5.13088663209994,5.291099527177297e17,3.569497229398988e17,0.4028506575191707,0.32744491915447627
0.08,-5.1467488167302875,5.2235022335293414e17,3.680408226346698e17,0.4133473986437569,0.4021791902022728
0.1,-5.160383450862446,5.163879128552579e17,3.781428923806716e17,0.42272763572511923,0.4689955935892812
0.12,-5.172075009130155,5.111331382735584e17,3.873541904692382e17,0.43111814499514584,0.5293608652873644
0.14,-5.18206889653055,5.065071596596378e17,3.95759972908515e17,0.4386283824636838,0.584238811642856
0.16,-5.190579527279268,5.024398477100405e17,4.034350085648146e17,0.4453540196753256,0.6343095546405662
0.18,-5.197795986303842,4.988679365016948e17,4.104453632920845e17,0.4513794787617956,0.6800770457282798
0.2,-5.203886105462931,4.957338000401249e17,4.168496994999451e17,0.45677979024388654,0.7219280948873623
0.22,-5.208999491690977,4.92984579621417e17,4.227002494229356e17,0.46162198609764393,0.7601675029619657
0.24,-5.2132698596613265,4.905715456573303e17,4.2804356520128026e17,0.4659661703160933,0.7950402793845223
0.26,-5.216816902130604,4.884496150717833e17,4.329211136118425e17,0.4698663633805282,0.8267463724926178
0.28,-5.2197478520233,4.865769707102448e17,4.3736976036166496e17,0.4733711865122936,0.8554508105601306
0.3,-5.222158837188217,4.849147465927019e17,4.414221737994024e17,0.4765244308869338,0.8812908992306927
0.32,-5.224136092937832,4.834267548635454e17,4.451071679583412e17,0.4793655428394323,0.9043814577244939
0.34,-5.225757073455715,4.820792386078192e17,4.484499982758103e17,0.48193004636553155,0.9248187049730301
0.36,-5.22709148728284,4.808406404201381e17,4.5147261900450605e17,0.484249917547158,0.9426831892554922
0.38,-5.228202271867285,4.79681380494786e17,4.541939084928213e17,0.48635392096647345,0.9580420222262995
0.4,-5.229146515828301,4.785736405934254e17,4.566298666629708e17,0.48826791507934403,0.9709505944546686
0.42,-5.2299763338971745,4.7749115192641536e17,4.5879378781980224e17,0.49001513144509135,0.9814538950336535
0.44,-5.230739697567591,4.764089860357353e17,4.60696411155002e17,0.4916164313385471,0.9895875212220556
0.46,-5.231481223694391,4.753033483910919e17,4.623460508182666e17,0.4930905423798324,0.9953784388202257
0.48,-5.232242923187086,4.7415137475211514e17,4.6374870711141037e17,0.4944542772509223,0.9988455359952018
0.5,-5.233064912267496,4.7293093050855046e17,4.649081601568155e17,0.4957227362179779,1.0
0.52,-5.233986089304163,4.716204132597024e17,4.6582604725861504e17,0.49690949497111353,0.9988455359952018
0.54,-5.235044780893979,4.70198558881435e17,4.665019250869053e17,0.49802677917979243,0.9953784388202257
0.56,-5.236279361562693,4.6864425128626854e17,4.6693331775724736e17,0.4990856271111917,0.9895875212220556
0.58,-5.237728852183361,4.6693633603008346e17,4.6711575184075923e17,0.5000960416517481,0.9814538950336537
0.6,-5.2394335029610914,4.650534378694488e17,4.6704277931908525e17,0.501067133099004,0.9709505944546686
0.62,-5.241435367623706,4.629737823334223e17,4.667059894911241e17,0.5020072541485856,0.9580420222262995
0.64,-5.243778876326124,4.606750213445753e17,4.6609501084277875e17,0.5029241285917561,0.9426831892554922
0.66,-5.246511415765198,4.5813406290543475e17,4.651975039064627e17,0.5038249753690415,0.92481870497303
0.68,-5.2496839261663615,4.553269048557478e17,4.6399914616313946e17,0.5047166298060304,0.9043814577244937
0.7,-5.25335152621866,4.522284726971721e17,4.6248361007444243e17,0.505605664104817,0.8812908992306927
0.72,-5.257574178784344,4.488124614680403e17,4.606325353740913e17,0.5064985095014508,0.8554508105601306
0.74,-5.2624174124027725,4.4505118162356314e17,4.584254967950802e17,0.5074015829578059,0.8267463724926178
0.76,-5.267953116393962,4.409154088202972e17,4.5583996845435014e17,0.5083214218795156,0.7950402793845223
0.78,-5.2742604309205525,4.363742374043748e17,4.528512861572698e17,0.5092648312021562,0.7601675029619656
0.8,-5.28142675794839,4.313949372329165e17,4.494326089059913e17,0.5102390483540976,0.7219280948873623
0.82,-5.289548924984126,4.259428131858218e17,4.4555488088600486e17,0.5112519332142758,0.6800770457282799
0.84,-5.2987345412361595,4.199810662993477e17,4.4118679513794886e17,0.5123121924239071,0.6343095546405662
0.86,-5.309103596097057,4.134706548006855e17,4.362947599602603e17,0.5134296505618527,0.584238811642856
0.88,-5.320790363523004,4.063701523315374e17,4.308428687720329e17,0.5146155851758235,0.5293608652873644
0.9,-5.3339456943502,3.98635599146449e17,4.247928736000439e17,0.5158831491254784,0.4689955935892811
0.92,-5.34873980386653,3.90220339784263e17,4.181041613829659e17,0.5172479131576726,0.40217919020227266
0.94,-5.365365697112342,3.810748371989956e17,4.107337306534053e17,0.5187285757306546,0.32744491915447643
0.96,-5.38404342415767,3.7114644787408314e17,4.0263616343245037e17,0.5203479085070138,0.24229218908241493
0.98,-5.405025429539398,3.603791338070304e17,3.937635826093889e17,0.5221340391385046,0.14144054254182076
1.0,-5.428603366480071,3.487130733202221e17,3.8406557737609715e17,0.5241222257378005,0
