weight,saddle_1R2,pf_minus_1R2,pf_plus_1R2,p_1R2,entropy
0.0,1.295407973035992,5.796734759202575,1.0488101974993864,0.15321062152583992,0
0.02,1.0981263515727169,6.737929281877247,0.4232569569454868,0.05910430797776156,0.14144054254182067
0.04,1.0051377196756426,6.736461279121935,0.5889990843240029,0.08040437803241822,0.24229218908241482
0.06,0.9253325213048924,6.695229422500424,0.7268483894917788,0.09793058061414761,0.32744491915447627
0.08,0.8579187156889341,6.6113656577805715,0.8494741711710805,0.11385771449947385,0.4021791902022728
0.1,0.7892892744014898,6.576086687824899,0.9715399829489186,0.1287212557440009,0.4689955935892812
0.12,0.7314940276090326,6.497272540959376,1.0833602670837819,0.1429115872667413,0.5293608652873644
0.14,0.6833308692468175,6.375463665181563,1.181634759358302,0.15636090639248876,0.584238811642856
0.16,0.6328785797482767,6.302284832007678,1.2871261749344234,0.16959500200438185,0.6343095546405662
0.18,0.5858445757908702,6.231806840694395,1.3913950498861951,0.18252108101786418,0.6800770457282798
0.2,0.5467532999626873,6.120588173687596,1.4820644891608827,0.1949404444587107,0.7219280948873623
0.22,0.5054051863842312,6.055291795584685,1.5827202561862488,0.20721625541547586,0.7601675029619657
0.24,0.4668031999720168,5.992677660879763,1.6825898232923422,0.21922230420792108,0.7950402793845223
0.26,0.4347537110081536,5.890979861741764,1.7674975149756247,0.23078967633292372,0.8267463724926178
0.28,0.4046800115228697,5.793757734101444,1.8514141743087895,0.24216776241121565,0.8554508105601306
0.3,0.37262848092034695,5.738108680867613,1.9460325213124539,0.25325309232479293,0.8812908992306927
0.32,0.3462234380984801,5.647195970993138,2.0267317036867034,0.26410617738474573,0.9043814577244939
0.34,0.3214340859944436,5.560238009396801,2.1062215016028762,0.27473196702870645,0.9248187049730301
0.36,0.29816185678941315,5.4770351797092705,2.1843982130999957,0.28511612659194946,0.9426831892554922
0.38,0.2731083811182914,5.429511292414348,2.271829873315835,0.2949914598544392,0.9580420222262995
0.4,0.25272273298518655,5.3516192559476545,2.346567900606223,0.30482084325638464,0.9709505944546686
0.42,0.23360522861950042,5.277010135166603,2.419829046973732,0.31439256943144633,0.9814538950336535
0.44,0.2156841362355486,5.205494030361008,2.4915419008351236,0.3237014771799219,0.9895875212220556
0.46,0.2016389842564534,5.110716603247007,2.552766257244277,0.33310784452914227,0.9953784388202257
0.48,0.1858009456697731,5.046096839371113,2.6215047453512605,0.3418937090542869,0.9988455359952018
0.5,0.17097348841746465,4.983925574567308,2.6884939204376384,0.3504101831486086,1.0
0.52,0.15710252941188654,4.924013022994835,2.7537059307570493,0.35866198637179747,0.9988455359952018
0.54,0.14648822105551268,4.845967015110171,2.8099862931842945,0.36703284098401606,0.9953784388202257
0.56,0.13426958616195006,4.790925344482105,2.8716845242239257,0.3747658530746602,0.9895875212220556
0.58,0.1250426108810388,4.720245717913795,2.925273058913443,0.3826127623647511,0.9814538950336537
0.6,0.11641499192849629,4.653565544097295,2.9776960457164567,0.39019708742406384,0.9709505944546686
0.62,0.10631124133363389,4.60411347745318,3.0338701835073953,0.39720825785660907,0.9580420222262995
0.64,0.09884356812278494,4.542341764041797,3.083077993726397,0.404315839870401,0.9426831892554922
0.66,0.09187764219294849,4.483165362714674,3.130854859055047,0.41119602626000706,0.92481870497303
0.68,0.08720267263863642,4.416349936017699,3.1732719079483718,0.41810672167694335,0.9043814577244937
0.7,0.0810927453247801,4.361965201279592,3.218310006532912,0.4245637418567609,0.8812908992306927
0.72,0.07542620366664582,4.308622860009491,3.2617745643695644,0.43085909253134147,0.8554508105601306
0.74,0.07180625822850009,4.249654308674206,3.300925997939407,0.43717513937943286,0.8267463724926178
0.76,0.06691814496065954,4.197737697350158,3.34144844761137,0.4432107635178201,0.7950402793845223
0.78,0.06393935938032702,4.141074678952869,3.3783201454034684,0.44928085628123055,0.7601675029619656
0.8,0.061258853103703756,4.085064659147307,3.414241499919134,0.4552743183836302,0.7219280948873623
0.82,0.05888332420706088,4.028909925619132,3.4491829712319566,0.4612383155449105,0.6800770457282799
0.84,0.058175552716579634,3.9705492147061148,3.482361134075536,0.4672484936900935,0.6343095546405662
0.86,0.05639297553377961,3.9123176664581547,3.515594580271307,0.4732951148984342,0.584238811642856
0.88,0.0562276681211083,3.8516190906395162,3.5478164048949052,0.47947122547875737,0.5293608652873644
0.9,0.05635561471406067,3.7885206363495296,3.5797209459362858,0.48583110447170835,0.4689955935892811
0.92,0.058002078934110024,3.723477158683927,3.6122049214879883,0.4924156856867677,0.40217919020227266
0.94,0.05878283423458519,3.6522742453166623,3.643614091615561,0.4994065045062941,0.32744491915447643
0.96,0.06110132075902605,3.577343277074667,3.676263567024867,0.5068186966895418,0.24229218908241493
0.98,0.06489511548721469,3.4981950918508207,3.711230126900424,0.5147747586378671,0.14144054254182076
1.0,0.07015298036830737,3.4139913265864554,3.7498423553155398,0.523440733247168,0
