weight,saddle_1R2,p_1R2,entropy
0.0,5.3496648321086,0.1835439950858348,0
0.02,5.24123469286999,0.2035545403649291,0.14144054254182067
0.04,5.1777582233738615,0.2233272545635402,0.24229218908241482
0.06,5.124179451434381,0.24140707093420405,0.32744491915447627
0.08,5.094441400719425,0.2580539131224489,0.4021791902022728
0.1,5.051409865209376,0.273409021258489,0.4689955935892812
0.12,5.033431703798195,0.287585996173625,0.5293608652873644
0.14,5.002590765350335,0.30085081533579433,0.584238811642856
0.16,4.971757286540786,0.3132873928767556,0.6343095546405662
0.18,4.9536999578799294,0.32492027940200274,0.6800770457282798
0.2,4.9231250962469675,0.3358879252331263,0.7219280948873623
0.22,4.905353573528996,0.3461898891917083,0.7601675029619657
0.24,4.887771907876949,0.3559272438754122,0.7950402793845223
0.26,4.8703982448221055,0.3651341120040709,0.8267463724926178
0.28,4.840829282245299,0.373754233719261,0.8554508105601306
0.3,4.8239330844948585,0.38196453841740796,0.8812908992306927
0.32,4.807263413536297,0.3897453956525748,0.9043814577244939
0.34,4.7908145630560455,0.39712537417935473,0.9248187049730301
0.36,4.774575743509086,0.4041322604938491,0.9426831892554922
0.38,4.758531286505007,0.4107931268418939,0.9580420222262995
0.4,4.730628534234867,0.4170232178461879,0.9709505944546686
0.42,4.714939921043778,0.4230663318821643,0.9814538950336535
0.44,4.6993688133425024,0.4288446806351026,0.9895875212220556
0.46,4.683881736695564,0.4343825887004597,0.9953784388202257
0.48,4.668440997202343,0.4397039322239694,0.9988455359952018
0.5,4.653004663005388,0.4448321875969043,1.0
0.52,4.637526495501415,0.449790485696901,0.9988455359952018
0.54,4.62195582528934,0.4546016726967536,0.9953784388202257
0.56,4.606237366933418,0.45928837843284787,0.9895875212220556
0.58,4.5903109652932725,0.4638730933951698,0.9814538950336537
0.6,4.574111264406924,0.4683782555681089,0.9709505944546686
0.62,4.557567287601624,0.4728263486175446,0.9580420222262995
0.64,4.552297745596265,0.47723327265416565,0.9426831892554922
0.66,4.534788512099771,0.48161740239634787,0.92481870497303
0.68,4.516676916262037,0.4860135177570073,0.9043814577244937
0.7,4.497861808027218,0.4904458549124128,0.8812908992306927
0.72,4.478232225897941,0.49493944619321983,0.8554508105601306
0.74,4.457665942534364,0.49952035273856626,0.8267463724926178
0.76,4.436027676559998,0.5042159401204194,0.7950402793845223
0.78,4.424638809778727,0.5089490488744022,0.7601675029619656
0.8,4.400274016987088,0.513949914257696,0.7219280948873623
0.82,4.374311028195266,0.5191614865830089,0.6800770457282799
0.84,4.357843915134029,0.5244901414002547,0.6343095546405662
0.86,4.327814931325997,0.5302317936205438,0.584238811642856
0.88,4.295403616113354,0.5363121274973383,0.5293608652873644
0.9,4.271193780145611,0.5426467516584843,0.4689955935892811
0.92,4.2326371105686915,0.5495761862786098,0.40217919020227266
0.94,4.200986123766291,0.5569118391061731,0.32744491915447643
0.96,4.154108129911452,0.5650034236253113,0.24229218908241493
0.98,4.1121266728167765,0.5737367576002275,0.14144054254182076
1.0,4.063275637825267,0.5833915231944398,0
