weight,saddle_1R2,pf_minus_1R2,pf_plus_1R2,p_1R2,entropy
0.0,4.702374068391219,7.918511763616264e6,3.8412192389785056e6,0.3266417606092304,0
0.02,4.691315387822536,7.80401619188175e6,4.0325353839430707e6,0.34068498397617697,0.14144054254182067
0.04,4.680201740923557,7.701563120328699e6,4.2104609051737655e6,0.3534630971327446,0.24229218908241482
0.06,4.6692724051405365,7.6095880546483435e6,4.376136049716243e6,0.36511236297544,0.32744491915447627
0.08,4.658553354475178,7.526743388274978e6,4.530508468515593e6,0.37574967516035074,0.4021791902022728
0.1,4.648068086852205,7.45191792433814e6,4.674415955864122e6,0.38547643517350977,0.4689955935892812
0.12,4.637836185263322,7.384174055076285e6,4.80860735088085e6,0.3943814943267552,0.5293608652873644
0.14,4.410619229332869,7.269925136588891e6,4.875741330990072e6,0.40143876369445297,0.584238811642856
0.16,4.400863858530021,7.213706434979629e6,4.98967614713088e6,0.40887648269304216,0.6343095546405662
0.18,4.391371888072641,7.16225349681168e6,5.096074781538851e6,0.415723471082027,0.6800770457282798
0.2,4.382142806123789,7.11501162622161e6,5.195413600284476e6,0.4220336425989588,0.7219280948873623
0.22,4.373171377588798,7.071473571920882e6,5.28813115790156e6,0.42785600943546753,0.7601675029619657
0.24,4.364447967736487,7.031171402590415e6,5.37463165023951e6,0.4332352873370408,0.7950402793845223
0.26,4.355958893130302,6.993670328531853e6,5.45528775692428e6,0.4382123965296006,0.8267463724926178
0.28,4.3476867736014375,6.958563904538488e6,5.530443013275045e6,0.44282488188766794,0.8554508105601306
0.3,4.339610866303183,6.925470212969021e6,5.600413809727623e6,0.4471072700002482,0.8812908992306927
0.32,4.3317073685859,6.894028741910501e6,5.665491088477023e6,0.4510913765006742,0.9043814577244939
0.34,4.323949680814217,6.863897755657595e6,5.725941787837487e6,0.45480657382928813,0.9248187049730301
0.36,4.3163086235334305,6.83475201335222e6,5.782010071742559e6,0.45828002721659655,0.9426831892554922
0.38,4.308752605773516,6.8062807333686985e6,5.8339183728765985e6,0.4615369049047782,0.9580420222262995
0.4,4.301247742911683,6.77818573066204e6,5.881868271766159e6,0.46460056731495897,0.9709505944546686
0.42,4.29375792353696,6.750179675248033e6,5.926041229868659e6,0.4674927389026995,0.9814538950336535
0.44,4.286244825289065,6.721984434706399e6,5.966599191679549e6,0.47023366573964864,0.9895875212220556
0.46,4.278667879772877,6.693329473867782e6,6.0036850687502315e6,0.4728422613519606,0.9953784388202257
0.48,4.2709841864518125,6.663950291934495e6,6.037423117006702e6,0.4753362429890162,0.9988455359952018
0.5,4.263148374957363,6.633586882145269e6,6.067919217748429e6,0.477732260255279,1.0
0.52,4.255112414548544,6.601982202369975e6,6.095261072067951e6,0.4800460178894833,0.9988455359952018
0.54,4.246825368534446,6.568880647205085e6,6.119518318125203e6,0.4822923944026462,0.9953784388202257
0.56,4.238233090333868,6.534026513565014e6,6.140742580699017e6,0.48448555827955964,0.9895875212220556
0.58,4.229277856467868,6.497162452657388e6,6.158967462706464e6,0.48663908350291296,0.9814538950336537
0.6,4.219897930125081,6.458027901746853e6,6.1742084889268065e6,0.4887660662751059,0.9709505944546686
0.62,4.210027046942312,6.416357489336828e6,6.186463012988287e6,0.49087924499495467,0.9580420222262995
0.64,4.199593812213522,6.371879407369471e6,6.195710099776642e6,0.4929911258044888,0.9426831892554922
0.66,4.188520995749299,6.32431374374129e6,6.201910396798442e6,0.4951141163702036,0.92481870497303
0.68,4.17672470688334,6.2733707678007325e6,6.205006009687165e6,0.497260671025862,0.9043814577244937
0.7,4.164113427415073,6.218749160390231e6,6.204920398945595e6,0.4994434510118533,0.8812908992306927
0.72,4.150586874258477,6.160134178231557e6,6.201558317169572e6,0.5016755043434961,0.8554508105601306
0.74,4.136034655762303,6.097195739690142e6,6.1948058083294155e6,0.5039704708894622,0.8267463724926178
0.76,4.120334675419051,6.029586414725146e6,6.18453029313433e6,0.506342819628925,0.7950402793845223
0.78,4.103351223044972,5.956939295422822e6,6.1705807669513095e6,0.5088081269059828,0.7601675029619656
0.8,4.084932675116832,5.878865713831911e6,6.152788138984261e6,0.5113834069905624,0.7219280948873623
0.82,4.064908700786885,5.794952759293993e6,6.130965743176462e6,0.5140875096460228,0.6800770457282799
0.84,4.04308683514311,5.704760525614843e6,6.104910052085927e6,0.5169416040793997,0.6343095546405662
0.86,4.019248231955598,5.607818985535278e6,6.074401624108819e6,0.5199697751893317,0.584238811642856
0.88,3.9931423373219745,5.503624340171174e6,6.0392063107336955e6,0.5231997673170634,0.5293608652873644
0.9,3.964480122006602,5.391634615193515e6,5.999076742232409e6,0.526663924138631,0.4689955935892811
0.92,3.9329253555288446,5.271264158575077e6,5.95375409440029e6,0.5304003931416463,0.40217919020227266
0.94,3.8980831687047064,5.14187651218753e6,5.902970110932065e6,0.5344546929765135,0.32744491915447643
0.96,4.081983218685554,5.051343086722294e6,5.835936537952668e6,0.5360325755504695,0.24229218908241493
0.98,4.038417370436809,4.896300217064694e6,5.763780078709763e6,0.5406882423760414,0.14144054254182076
1.0,3.989682121500726,4.729339901547399e6,5.684534985194077e6,0.5458616554373432,0
