weight,saddle_1R2,pf_minus_1R2,pf_plus_1R2,p_1R2,entropy
0.0,2.3053308642077797,3.362065010099007e6,1.7497402064455594e6,0.3422939905422166,0
0.02,2.2780856433753667,3.314480812252564e6,1.8287558492454656e6,0.3555651760953225,0.14144054254182067
0.04,1.858976187987763,3.2144428911368116e6,1.858454986438094e6,0.36634977310572764,0.24229218908241482
0.06,1.8375610208276947,3.1783329010186577e6,1.9227453886416852e6,0.37692920583849965,0.32744491915447627
0.08,1.8185159817442713,3.1463008217985863e6,1.9825812250212147e6,0.38655231431000214,0.4021791902022728
0.1,1.8015304797319354,3.117801275246049e6,2.0382948735353108e6,0.39531746785153743,0.4689955935892812
0.12,1.786341716066586,3.0923704513582615e6,2.090185715650528e6,0.403311734266629,0.5293608652873644
0.14,1.772724959114542,3.0696082074516513e6,2.1385253188685393e6,0.4106126135324943,0.584238811642856
0.16,1.7604863456632958,3.049165009716091e6,2.183561230595829e6,0.41728940714958324,0.6343095546405662
0.18,1.7494574454007292,3.030732256779113e6,2.2255198146135327e6,0.42340431630476966,0.6800770457282798
0.2,1.7394910750019719,3.014034992509196e6,2.264608424555941e6,0.4290133365013385,0.7219280948873623
0.22,1.7304580103252991,2.998826322757346e6,2.301017114539917e6,0.4341669979053865,0.7601675029619657
0.24,1.7222443527435018,2.9848830572224604e6,2.334920022574407e6,0.4389109874088731,0.7950402793845223
0.26,1.7147493783448136,2.972002238752169e6,2.3664765184181235e6,0.44328667885764805,0.8267463724926178
0.28,1.7078837486520297,2.959998320219177e6,2.395832177710878e6,0.44733159098982495,0.8554508105601306
0.3,1.7015679961653534,2.9487008176563885e6,2.423119624013292e6,0.45107978762970957,0.8812908992306927
0.32,1.695731222302084,2.9379523167502643e6,2.4484592667883723e6,0.45456223105398896,0.9043814577244939
0.34,1.690309962395524,2.927606744177044e6,2.4719599542373195e6,0.45780709681079323,0.9248187049730301
0.36,1.6852471844936128,2.9175278397723134e6,2.4937195538176866e6,0.46084005635589154,0.9426831892554922
0.38,1.68049139725769,2.907587783028402e6,2.5138254692459e6,0.4636845324770882,0.9580420222262995
0.4,1.6759958483392146,2.8976659399269014e6,2.5323551001459993e6,0.4663619314653707,0.9709505944546686
0.42,1.6717177989396517,2.88764770506873e6,2.5493762488069683e6,0.46889185525652965,0.9814538950336535
0.44,1.667617863353261,2.87742342047895e6,2.564947477448073e6,0.471292296235277,0.9895875212220556
0.46,1.6636594045209598,2.8668873570676288e6,2.5791184187636897e6,0.47357981701185287,0.9953784388202257
0.48,1.6598079782516786,2.855936748055113e6,2.5919300422026855e6,0.47576971721073097,0.9988455359952018
0.5,1.6560308199791267,2.8444708660906823e6,2.603414878341246e6,0.47787618912567964,1.0
0.52,1.652296368854282,2.83239013758847e6,2.613597203788969e6,0.4799124639771783,0.9988455359952018
0.54,1.6485738247198651,2.8195952891624323e6,2.622493189289882e6,0.48189095044549846,0.9953784388202257
0.56,1.6448327341459423,2.8059865221093837e6,2.6301110140344813e6,0.4838233671392455,0.9895875212220556
0.58,1.641042602275161,2.79146271176046e6,2.6364509496778953e6,0.485720870692563,0.9814538950336537
0.6,1.637172527769998,2.7759206292593577e6,2.6415054181595147e6,0.4875941812658537,0.9709505944546686
0.62,1.633190858710514,2.759254183986123e6,2.645259028158542e6,0.4894537073596731,0.9580420222262995
0.64,1.6290648678801982,2.7413536854335684e6,2.6476885958878864e6,0.4913096720478212,0.9426831892554922
0.66,1.6247604465353132,2.7221051238805167e6,2.6487631569492547e6,0.49317224300649476,0.92481870497303
0.68,1.6202418165020762,2.701389469664432e6,2.6484439771372033e6,0.49505166907963444,0.9043814577244937
0.7,1.6154712613265523,2.6790819912102814e6,2.646684571402907e6,0.4969584266014583,0.8812908992306927
0.72,1.6104088782513322,2.655051592150553e6,2.6434307416564845e6,0.4989033793299713,0.8554508105601306
0.74,1.6050123540675616,2.629160167782948e6,2.638620645697335e6,0.5008979566775232,0.8267463724926178
0.76,1.5992367694571186,2.6012619805996423e6,2.632184911282428e6,0.5029543560221039,0.7950402793845223
0.78,1.5930344383886583,2.5712030534679545e6,2.6240468111343216e6,0.5050857763383448,0.7601675029619656
0.8,1.5863547915827398,2.538820576914977e6,2.614122516479176e6,0.5073066923309063,0.7219280948873623
0.82,1.5791443161718572,2.503942323378559e6,2.6023214483742e6,0.5096331808728587,0.6800770457282799
0.84,1.571346567672292,2.466386055516346e6,2.5885467474671975e6,0.512083315121296,0.6343095546405662
0.86,1.5629022755359432,2.4259589065995533e6,2.572695883639155e6,0.5146776466066578,0.584238811642856
0.88,1.5537495702778945,2.382456697017891e6,2.5546614268296175e6,0.517439802481121,0.5293608652873644
0.9,1.5438243690202247,2.335663129373044e6,2.5343319985696333e6,0.5203972349024214,0.4689955935892811
0.92,1.5330609680617195,2.285348771498056e6,2.511593419392899e6,0.5235821736943658,0.40217919020227266
0.94,1.5213929069215713,2.2312696854466675e6,2.4863300587970116e6,0.5270328543303788,0.32744491915447643
0.96,1.5087541899567698,2.173165480291637e6,2.458426379316086e6,0.5307951248373394,0.24229218908241493
0.98,1.495080981850655,2.1107564392587915e6,2.4277686404830758e6,0.5349245840503667,0.14144054254182076
1.0,1.8561043602578118,2.0848656207054814e6,2.397851376618709e6,0.5349102738473178,0
