weight,saddle,pf_minus,pf_plus,p_plus,entropy
0.0,1.0009001870685885,2.0049917087111133,4.980901101909383e-6,2.484244052728454e-6,0
0.02,0.8513363537811833,2.0048070242344713,0.023804195150453546,0.011734232228919141,0.14144054254182067
0.04,0.7317756811578695,2.0046287433011405,0.040034285727603765,0.019579894172890116,0.24229218908241482
0.06,0.6235412930567881,2.0044555260248016,0.054263278330557885,0.02635779020221714,0.32744491915447627
0.08,0.5226630698711304,2.0042891446599196,0.06733091490699752,0.03250157508180984,0.4021791902022728
0.1,0.4272553836681452,2.00412978611293,0.07959771178890358,0.03819967431876426,0.4689955935892812
0.12,0.3362075570940136,2.003977841964104,0.0912618480235831,0.04355675794978826,0.5293608652873644
0.14,0.24878564180828333,2.003833087914675,0.10244749496366591,0.04863905397811062,0.584238811642856
0.16,0.1644679485347652,2.0036956737261598,0.11323914300521465,0.053492031077300745,0.6343095546405662
0.18,0.08286437838970445,2.003565214258568,0.12369768141509799,0.05814875146211073,0.6800770457282798
0.2,0.0036721096835898043,2.0034412976946245,0.13386888083775622,0.06263427844136292,0.7219280948873623
0.22,-0.0733507967968591,2.0033239506936145,0.14378827889834245,0.06696821755128672,0.7601675029619657
0.24,-0.14840210636221443,2.003212731960695,0.15348419655327072,0.07116632593297488,0.7950402793845223
0.26,-0.2216465146790518,2.003107624536871,0.16297967549078773,0.07524150826640581,0.8267463724926178
0.28,-0.2932233105122295,2.003008375143949,0.17229379700627814,0.0792045349892564,0.8554508105601306
0.3,-0.36325183974033004,2.0029145333285023,0.1814425963834874,0.08306452910811833,0.8812908992306927
0.32,-0.4318355073177145,2.0028258548763023,0.1904397172457725,0.08682930132419588,0.9043814577244939
0.34,-0.4990647731591305,2.0027420919469696,0.19929689684941423,0.09050561677763401,0.9248187049730301
0.36,-0.5650194419289435,2.002663158570972,0.20802432927393485,0.09409938329941325,0.9426831892554922
0.38,-0.6297704401745421,2.002588618829562,0.21663094367981556,0.09761582285029094,0.9580420222262995
0.4,-0.6933812217324661,2.002518215723276,0.22512461887741894,0.10105956636346175,0.9709505944546686
0.42,-0.7559088892116554,2.0024516903537948,0.23351235413501725,0.10443475364041602,0.9814538950336535
0.44,-0.817405102427185,2.0023889177149834,0.24180040670522623,0.1077451015714531,0.9895875212220556
0.46,-0.877916818958166,2.0023293566234353,0.24999439523232095,0.11099398788755087,0.9953784388202257
0.48,-0.9374869108000844,2.0022730085971703,0.2580994005710168,0.11418445895205247,0.9988455359952018
0.5,-0.9961546717806067,2.002219473664864,0.2661200273498208,0.1173193109897256,1.0
0.52,-1.0539562484682348,2.002168486540666,0.27406047229526026,0.12040110079058831,0.9988455359952018
0.54,-1.1109250025721173,2.0021197810739166,0.28192457380188707,0.12343217993996307,0.9953784388202257
0.56,-1.1670918203415992,2.002073189615081,0.2897158591348585,0.12641471486779488,0.9895875212220556
0.58,-1.222485376048135,2.002028240731457,0.2974375654029541,0.12935072337647446,0.9814538950336537
0.6,-1.2771323623754764,2.001984770905474,0.30509269388877935,0.1322420675267563,0.9709505944546686
0.62,-1.3310576870894473,2.001942597016277,0.31268402683620283,0.1350904822462335,0.9580420222262995
0.64,-1.3842846445425117,2.001901273934514,0.320214134915748,0.13789759703385895,0.9426831892554922
0.66,-1.4368350683621165,2.001860700933344,0.3276854314232714,0.14066492475587003,0.92481870497303
0.68,-1.4887294619497862,2.0018205230102644,0.33510015522809405,0.143393893660397,0.9043814577244937
0.7,-1.5399871164176633,2.00178047061206,0.3424604060344477,0.14608584358632354,0.8812908992306927
0.72,-1.5906262137896567,2.001740273848249,0.3497681529740364,0.1487420368068577,0.8554508105601306
0.74,-1.6406639189749872,2.001699662509657,0.3570252465103376,0.15136366481103336,0.8267463724926178
0.76,-1.6901164615782651,2.0016582945510155,0.3642334232344948,0.1539518569241282,0.7950402793845223
0.78,-1.7389992103511591,2.001616113778163,0.37139434394575055,0.15650767266402,0.7601675029619656
0.8,-1.7873267369111705,2.0015726345154845,0.3785095445597585,0.15903213254040857,0.7219280948873623
0.82,-1.8351128771401308,2.001527656961688,0.3855805010030623,0.16152619633783516,0.6800770457282799
0.84,-1.8823707835959318,2.0014809095256574,0.39260860718204943,0.1639907799779998,0.6343095546405662
0.86,-1.9291129741089748,2.001432120367144,0.3995951867376269,0.16642675639514923,0.584238811642856
0.88,-1.9753513756617131,2.0013810174010893,0.4065414984631462,0.16883495867691284,0.5293608652873644
0.9,-2.021097364555031,2.0013274106142664,0.41344874497153106,0.17121617836715514,0.4689955935892811
0.92,-2.0663618016567575,2.001270866297435,0.4203180614606307,0.17357118569656077,0.40217919020227266
0.94,-2.1111550671917967,2.0012111909674917,0.42715054403477337,0.1759007061748051,0.32744491915447643
0.96,-2.1554870903902823,2.0011482068015973,0.4339472385035803,0.17820543311360676,0.24229218908241493
0.98,-2.199367376187379,2.0010814550221236,0.4407091399154729,0.18048605020805883,0.14144054254182076
1.0,-2.242805033228563,2.001010859617727,0.44743720897058464,0.18274318933321754,0
