0.02,0.5933962991797797,2.007301294443445,0.03051025974244368,0.014972071229929116,0.098039113279732
0.04,0.516108488155297,2.0068684599839948,0.05436903205161013,0.026376888767881475,0.167944147734173
0.06,0.44754805130712144,2.0064727236369877,0.07623356230416559,0.03660312681570288,0.22696752250060445
0.08,0.3846571373327451,2.006117176751504,0.09689801486355958,0.046075756014460505,0.27876937176858735
0.1,0.32598319915472074,2.0058023069866002,0.11671467768615351,0.05498880740600924,0.32508297339144826
0.12,0.2706704823514118,2.005526615386873,0.13588143842972258,0.06345424833326062,0.36692499127270967
0.14,0.21815334756771118,2.0052884438474403,0.15452424374791057,0.07154520604282202,0.4049634850639386
0.16,0.16802961914206646,2.0050855772048655,0.1727298636981514,0.07931336166233172,0.439669879401343
0.18,0.11999846202031658,2.004915977550722,0.19056141812073274,0.08679725807992311,0.47139348681009413
0.2,0.0738262607243933,2.0047777187752986,0.20806669601859487,0.0940268075909776,0.5004024235381879
0.22,0.02932630059253205,2.004667994857326,0.22528313949587161,0.10102604313848139,0.5269079614313804
0.24,-0.013654107121518157,2.004585217673184,0.2422405993755268,0.10781458782315348,0.5510799280869728
0.26,-0.05524216418569902,2.0045268377846437,0.2589635933120523,0.11440896314572907,0.5730569171314204
0.28,-0.09554549257976215,2.0044908259937766,0.27547242645281883,0.12082318702163877,0.5929533174474745
0.3,-0.13465633745010236,2.004474906989869,0.29178427554951974,0.12706939955569002,0.6108643020548935
0.32,-0.17265464896821214,2.0044769745496738,0.30791377963503397,0.13315819529108816,0.6268694575724263
0.34,-0.20961038901440832,2.004494984598958,0.3238735406582971,0.13909891717957884,0.6410354778811557
0.36,-0.24558529155300754,2.0045267916733938,0.3396745997911666,0.14489992243326497,0.6534181947937018
0.38,-0.2806342338517652,2.0045703560373944,0.3553266347358807,0.1505687053821149,0.664064126564108
0.4,-0.31480631660653174,2.0046236554312102,0.3708381893466582,0.15611203781778088,0.6730116670092564
0.42,-0.3481457260836486,2.0046846738710364,0.38621694860279543,0.16153611046663738,0.6802920001921535
0.44,-0.3806924344587883,2.004751442516724,0.40146978968858954,0.16684658264803046,0.6859298002523729
0.46,-0.4124827706897524,2.004822012531781,0.41660293181299507,0.17204866613188605,0.6899437584583995
0.48,-0.4435498923280184,2.0048944532287205,0.4316220332780098,0.17714718355829093,0.6923469670899615
0.5,-0.4739241788497155,2.0049667933433795,0.4465322472709034,0.18214661310208544,0.6931471805599453
0.52,-0.5036335602293296,2.005037239294628,0.4613383894508958,0.1870511466599056,0.6923469670899615
0.54,-0.5327037984053555,2.005103784526559,0.4760448204073592,0.19186469502903392,0.6899437584583995
0.56,-0.5611587225249531,2.005164607804621,0.49065566458541854,0.19659094447356115,0.6859298002523729
0.58,-0.5890204338028173,2.0052178361935775,0.50517475435544,0.20123336734552716,0.6802920001921535
0.6,-0.61630948052589,2.0052615983723503,0.5196056901056549,0.20579524812128808,0.6730116670092564
0.62,-0.6430450100874435,2.0052939482417558,0.5339518580511566,0.21027970459885562,0.664064126564108
0.64,-0.6692449003671566,2.005313155246157,0.5482165110711901,0.2146896972854902,0.6534181947937018
0.66,-0.6949258764138377,2.0053172583143666,0.5624027080162861,0.21902805422352037,0.6410354778811556
0.68,-0.7201036111456184,2.005304292726094,0.5765133864015565,0.22329748187189966,0.6268694575724262
0.7,-0.7447928144859902,2.0052724161097872,0.5905513894801834,0.22750056772284077,0.6108643020548935
0.72,-0.7690073127092327,2.005219748457294,0.6045194573635286,0.2316397960436792,0.5929533174474745
0.74,-0.7927601187549689,2.005144215280987,0.6184202406743368,0.23571757090646747,0.5730569171314204
0.76,-0.816063493992136,2.0050438882474553,0.6322563350481603,0.23973620047628932,0.5510799280869728
0.78,-0.8389290043008503,2.0049167456778996,0.6460302774970569,0.2436979207239406,0.5269079614313803
0.8,-0.8613675697687233,2.004760728125461,0.6597445622280985,0.24760489859660043,0.5004024235381879
0.82,-0.8833895093608961,2.004573733892222,0.6734016510961099,0.25145923852434665,0.4713934868100942
0.84,-0.9050045810715598,2.0043536144340734,0.6870039833204138,0.25526298842398726,0.439669879401343
0.86,-0.9262220180844604,2.004098169642745,0.7005539845792463,0.2590181452670999,0.4049634850639386
0.88,-0.9470505613960437,2.003805142990319,0.7140540755812581,0.26272666027070485,0.36692499127270967
0.9,-0.9674984892919682,2.0034722165184062,0.727506680202512,0.2663904437621353,0.32508297339144815
0.92,-0.9875736440151061,2.003097005649084,0.7409142332681589,0.2700113697641106,0.2787693717685873
0.94,-1.007283455918246,2.002677053789068,0.7542791880509356,0.2735912803416592,0.22696752250060456
0.96,-1.0266349653564937,2.002209826691275,0.7676040235532295,0.2771319897492279,0.16794414773417307
0.98,-1.0456348426333877,2.001692767465515,0.7808912534729304,0.2806352827432573,0.09803911327973205
1.0,-1.0642894056578291,2.0011230529383632,0.7941434239132084,0.2841029399127936,0.0
