weight,saddle,pf_minus,pf_plus,p_plus,entropy
0.0,1.0216797704985106,2.120407028054077,0.00012226189916313024,5.765631238502075e-5,0
0.02,0.8943061705429426,2.1181486534789156,0.05447697381187497,0.025074257215591433,0.14144054254182067
0.04,0.7970158626470657,2.113448566915172,0.09134748220616053,0.04143126174530511,0.24229218908241482
0.06,0.7111115212958194,2.10890907079134,0.12383142343970965,0.05546162832611539,0.32744491915447627
0.08,0.6326200080762421,2.1046925550757334,0.15368656480467577,0.06805171171296258,0.4021791902022728
0.1,0.559653600129383,2.1007537636092963,0.18172124879829243,0.07961587654210951,0.4689955935892812
0.12,0.49109890453846217,2.097056800822342,0.20838289524571196,0.09038748469591751,0.5293608652873644
0.14,0.42621906730854486,2.093571495550165,0.2339512680230079,0.10051513638639989,0.584238811642856
0.16,0.36448923851540577,2.090357672251292,0.258614615454914,0.11009692060158516,0.6343095546405662
0.18,0.30551665469583483,2.087323942878755,0.2825106047792289,0.11921110908709777,0.6800770457282798
0.2,0.2489956151707615,2.0844127082849977,0.30574263476912955,0.1279174743422548,0.7219280948873623
0.22,0.19468128675404983,2.0816412683674366,0.3283895441245731,0.13625947951470926,0.7601675029619657
0.24,0.14237315427367137,2.079005678866607,0.35051431582616704,0.14427307311397183,0.7950402793845223
0.26,0.0919038585520349,2.0765065894705765,0.3721679963099219,0.15198752764908363,0.8267463724926178
0.28,0.04313156214591046,2.074134719060354,0.3933929914293861,0.15942799335425006,0.8554508105601306
0.3,-0.004065548043469554,2.0718898972338566,0.41422475127431113,0.16661530534115682,0.8812908992306927
0.32,-0.049793228878142436,2.069766852451034,0.4346935644837931,0.17356775197741325,0.9043814577244939
0.34,-0.0941441746128305,2.0677562051762473,0.45482559574962184,0.18030162414661288,0.9248187049730301
0.36,-0.13720032771488241,2.0658565763495815,0.4746435360736627,0.18683074791164886,0.9426831892554922
0.38,-0.1790346242780657,2.0640603706636336,0.4941674374289076,0.19316787811690914,0.9580420222262995
0.4,-0.21971241487321283,2.06236354179151,0.513415088483193,0.19932422858420795,0.9709505944546686
0.42,-0.2592925680225336,2.060758396099233,0.5324024371133589,0.20531022615121833,0.9814538950336535
0.44,-0.2978283870365598,2.0592389548801604,0.5511438689907464,0.21113526489323947,0.9895875212220556
0.46,-0.3353683461580156,2.057799126137775,0.5696524682106533,0.21680797828434178,0.9953784388202257
0.48,-0.37195670157807825,2.056432715910898,0.5879402173882688,0.2223363467325859,0.9988455359952018
0.5,-0.4076340031775733,2.0551346923500287,0.6060182156904961,0.2277276942108234,1.0
0.52,-0.4424375104069771,2.0538961043798665,0.6238966083011303,0.2329891351733821,0.9988455359952018
0.54,-0.4764015737166458,2.052712961243934,0.6415850670766281,0.23812698533448717,0.9953784388202257
0.56,-0.5095579228563963,2.051577522836954,0.6590924974797927,0.24314744787813625,0.9895875212220556
0.58,-0.5419359418563264,2.050483251513322,0.6764273445255694,0.24805629693476103,0.9814538950336537
0.6,-0.5735628957317297,2.0494245115676817,0.6935977061250375,0.25285894574651097,0.9709505944546686
0.62,-0.6044641193656715,2.048392744907984,0.7106110009205618,0.2575607235020846,0.9580420222262995
0.64,-0.6346632037075262,2.0473831618250014,0.7274747054642337,0.2621664749174722,0.9426831892554922
0.66,-0.6641821302039286,2.046387330962053,0.7441955741579167,0.26668104817546107,0.92481870497303
0.68,-0.6930414178069768,2.0454002519590095,0.7607805560910893,0.2711088871781305,0.9043814577244937
0.7,-0.7212602270746912,2.044414368131078,0.77723602728085,0.27545440375769253,0.8812908992306927
0.72,-0.7488564704784663,2.0434229657980523,0.7935682803620142,0.27972179379690626,0.8554508105601306
0.74,-0.7758469023673695,2.0424193169041343,0.8097834366908584,0.28391510234333295,0.8267463724926178
0.76,-0.802247200758311,2.0413966791878564,0.8258874691226887,0.2880382363252405,0.7950402793845223
0.78,-0.8280720404473745,2.040348295405382,0.8418862224921548,0.29209497605568674,0.7601675029619656
0.8,-0.8533351585251333,2.0392673915947532,0.857785432183519,0.2960889857247457,0.7219280948873623
0.82,-0.8780494132126414,2.038147174367834,0.8735907411221073,0.3000238230490306,0.6800770457282799
0.84,-0.9022268367962013,2.036980827216113,0.8893077154728986,0.30390294822249486,0.6343095546405662
0.86,-0.9258786833238015,2.0357615058145058,0.9049418592950121,0.30772973229189005,0.584238811642856
0.88,-0.9490154716300057,2.034482332303705,0.920498628370208,0.3115074650634226,0.5293608652873644
0.9,-0.9716470241735128,2.0331363885294147,0.9359834433995879,0.31523936263343416,0.4689955935892811
0.92,-0.9937825021036889,2.031716708210538,0.9514017027422151,0.3189285746248185,0.40217919020227266
0.94,-1.0154304369124874,2.0302162680040943,0.9667587948543755,0.3225781912019967,0.32744491915447643
0.96,-1.0365987609959968,2.028629040930983,0.9820601504032159,0.3261911436191831,0.24229218908241493
0.98,-1.057294825461149,2.0269458032812993,0.9973110749819547,0.3297706230413478,0.14144054254182076
1.0,-1.0775254348019854,2.0251602946927925,1.0125170588778802,0.3333194875643081,0
