weight,saddle,pf_minus,pf_plus,p_plus,entropy
0.0,1.0000070440423698,2.0000781183684393,7.758345518938795e-8,3.879021097595825e-8,0
0.02,0.8393821472968137,2.0000717592079247,0.018340731281281608,0.009086711149333173,0.14144054254182067
0.04,-6.252495534706441,2.88876758092506,2.6648318693601842,0.47983868718211453,0.24229218908241482
0.06,-181818.68293404966,1.6743683919478197e10,1.1823242734509743e10,0.41387870938014326,0.32744491915447627
0.08,-1.8582236978662852e6,5.820501554355493e16,5.349296134434033e16,0.4789071640753896,0.4021791902022728
0.1,-9.901506078681733e6,7.310573435829115e16,5.6834018403405176e16,0.43738745992257055,0.4689955935892812
0.12,-3.970379661518742e7,1.705316123784269e18,1.1550107860104118e18,0.40380376874240587,0.5293608652873644
0.14,-1.1174556851039635e8,2.453944180138576e25,1.5464531119192656e25,0.3865748821972019,0.584238811642856
0.16,-3.1650229282104814e8,1.609921940331954e32,1.0676622091363616e32,0.39874086099156436,0.6343095546405662
0.18,-7.872524370552671e8,1.6984938343580196e40,1.1295447676236025e40,0.39940924668854383,0.6800770457282798
0.2,-1.8163554839839458e9,1.8947211481554499e46,1.3356604150579685e46,0.41346831292874325,0.7219280948873623
0.22,-3.9982972565208907e9,1.0843918442476005e59,6.650630310277242e58,0.3801544357770636,0.7601675029619657
0.24,-8.94303225266995e9,1.554442320354248e50,1.1268324857113119e50,0.4202599760241657,0.7950402793845223
0.26,-1.811705150483489e10,4.33920943636096e55,2.722425220214711e55,0.38552337420623084,0.8267463724926178
0.28,-3.1542055733777657e10,1.4520216152236193e90,1.1194370530146093e90,0.43533153647052936,0.8554508105601306
0.3,-5.547907183706877e10,1.2479965597570516e91,1.0139268015119106e91,0.44825868942928604,0.8812908992306927
0.32,-9.261476778895662e10,3.3099853965684815e103,2.716620507848358e103,0.45077122196713976,0.9043814577244939
0.34,-1.495794388032329e11,1.1098231131973577e129,1.0429124212060588e129,0.4844591472287278,0.9248187049730301
0.36,Inf,Inf,Inf,NaN,0.9426831892554922
0.38,Inf,Inf,Inf,NaN,0.9580420222262995
0.4,NaN,NaN,NaN,NaN,0.9709505944546686
0.42,NaN,NaN,NaN,NaN,0.9814538950336535
0.44,NaN,NaN,NaN,NaN,0.9895875212220556
0.46,NaN,NaN,NaN,NaN,0.9953784388202257
0.48,NaN,NaN,NaN,NaN,0.9988455359952018
0.5,NaN,NaN,NaN,NaN,1.0
0.52,NaN,NaN,NaN,NaN,0.9988455359952018
0.54,NaN,NaN,NaN,NaN,0.9953784388202257
0.56,NaN,NaN,NaN,NaN,0.9895875212220556
0.58,NaN,NaN,NaN,NaN,0.9814538950336537
0.6,NaN,NaN,NaN,NaN,0.9709505944546686
0.62,NaN,NaN,NaN,NaN,0.9580420222262995
0.64,NaN,NaN,NaN,NaN,0.9426831892554922
0.66,NaN,NaN,NaN,NaN,0.92481870497303
0.68,NaN,NaN,NaN,NaN,0.9043814577244937
0.7,NaN,NaN,NaN,NaN,0.8812908992306927
0.72,NaN,NaN,NaN,NaN,0.8554508105601306
0.74,NaN,NaN,NaN,NaN,0.8267463724926178
0.76,NaN,NaN,NaN,NaN,0.7950402793845223
0.78,NaN,NaN,NaN,NaN,0.7601675029619656
0.8,NaN,NaN,NaN,NaN,0.7219280948873623
0.82,NaN,NaN,NaN,NaN,0.6800770457282799
0.84,NaN,NaN,NaN,NaN,0.6343095546405662
0.86,NaN,NaN,NaN,NaN,0.584238811642856
0.88,NaN,NaN,NaN,NaN,0.5293608652873644
0.9,NaN,NaN,NaN,NaN,0.4689955935892811
0.92,NaN,NaN,NaN,NaN,0.40217919020227266
0.94,NaN,NaN,NaN,NaN,0.32744491915447643
0.96,NaN,NaN,NaN,NaN,0.24229218908241493
0.98,NaN,NaN,NaN,NaN,0.14144054254182076
1.0,NaN,NaN,NaN,NaN,0
