T,β,sre
0.2,5.0,1.2191987419640782e-8
0.19898989898989902,5.025380710659897,1.2427204598708386e-8
0.197979797979798,5.051020408163264,1.2668063487097925e-8
0.196969696969697,5.076923076923077,1.2914724845103365e-8
0.19595959595959597,5.103092783505154,1.3167356538446029e-8
0.19494949494949496,5.129533678756476,1.3426131317828549e-8
0.19393939393939397,5.156249999999999,1.3691225486667236e-8
0.19292929292929292,5.183246073298429,1.3962826006519435e-8
0.19191919191919193,5.2105263157894735,1.4241121615299335e-8
0.19090909090909092,5.238095238095238,1.4526309488616107e-8
0.18989898989898993,5.2659574468085095,1.4818594795684703e-8
0.18888888888888888,5.294117647058823,1.5118186702522962e-8
0.1878787878787879,5.32258064516129,1.542530458920055e-8
0.18686868686868688,5.351351351351351,1.574017316485765e-8
0.18585858585858586,5.380434782608695,1.6063026464507857e-8
0.18484848484848487,5.40983606557377,1.6394105184502905e-8
0.18383838383838383,5.43956043956044,1.673366023524636e-8
0.18282828282828284,5.469613259668508,1.708194963256915e-8
0.18181818181818182,5.5,1.7439242050443227e-8
0.1808080808080808,5.5307262569832405,1.780581682098159e-8
0.17979797979797982,5.561797752808988,1.8181959049456964e-8
0.1787878787878788,5.59322033898305,1.8567967163818366e-8
0.17777777777777778,5.625,1.8964151138334273e-8
0.1767676767676768,5.657142857142857,1.9370830273146566e-8
0.17575757575757578,5.689655172413793,1.9788335414716585e-8
0.17474747474747473,5.722543352601156,2.021701162036038e-8
0.17373737373737375,5.755813953488372,2.0657215049624256e-8
0.17272727272727276,5.789473684210526,2.1109314740641594e-8
0.1717171717171717,5.823529411764706,2.7347691222701087e-8
0.1707070707070707,5.8579881656804735,2.8034524479636502e-8
0.1696969696969697,5.892857142857142,2.8743159852240296e-8
0.1686868686868687,5.92814371257485,2.9474978902044313e-8
0.16767676767676767,5.963855421686747,3.023055716866452e-8
0.16666666666666669,5.999999999999999,3.101112122649852e-8
0.16565656565656567,6.036585365853658,3.181765517723534e-8
0.16464646464646465,6.07361963190184,3.265105830152493e-8
0.16363636363636366,6.11111111111111,3.351273303309199e-8
0.16262626262626262,6.149068322981367,3.440318563363576e-8
0.1616161616161616,6.187500000000001,3.532440517872715e-8
0.1606060606060606,6.226415094339623,3.62773988626941e-8
0.15959595959595962,6.265822784810125,3.7263580221491566e-8
0.1585858585858586,6.305732484076432,3.8283964443053264e-8
0.15757575757575756,6.346153846153847,3.934066405975045e-8
0.15656565656565657,6.387096774193548,4.043501489192636e-8
0.15555555555555556,6.428571428571429,4.156853394832183e-8
0.15454545454545454,6.470588235294118,4.274321296904304e-8
0.15353535353535355,6.513157894736842,4.396092601055557e-8
0.15252525252525254,6.556291390728476,4.5223383260406536e-8
0.15151515151515152,6.6,4.653297702716941e-8
0.1505050505050505,6.644295302013423,4.789174212760372e-8
0.14949494949494951,6.689189189189189,4.930178887363468e-8
0.1484848484848485,6.7346938775510194,5.0765975423416876e-8
0.14747474747474748,6.780821917808219,5.2286314389249355e-8
0.14646464646464646,6.827586206896552,5.38663260662986e-8
0.14545454545454548,6.874999999999999,5.550812298693586e-8
0.14444444444444446,6.9230769230769225,5.721535911717979e-8
0.14343434343434344,6.971830985915493,5.899082466953587e-8
0.14242424242424243,7.0212765957446805,6.083858661298791e-8
0.14141414141414144,7.07142857142857,6.276164121743477e-8
0.14040404040404042,7.1223021582733805,6.476430236546094e-8
0.1393939393939394,7.173913043478261,6.68506547896186e-8
0.1383838383838384,7.226277372262774,6.902529925412182e-8
0.13737373737373737,7.279411764705882,7.12923933221532e-8
0.13636363636363638,7.333333333333332,7.365773768697181e-8
0.13535353535353536,7.388059701492537,7.612633368125898e-8
0.13434343434343435,7.443609022556391,7.870369200801974e-8
0.13333333333333336,7.499999999999998,8.139660101491586e-8
0.13232323232323234,7.557251908396945,8.421109010114947e-8
0.13131313131313133,7.615384615384615,8.715431221162362e-8
0.1303030303030303,7.674418604651162,9.023385727502387e-8
0.1292929292929293,7.734375,9.345796758708502e-8
0.1282828282828283,7.79527559055118,9.683530022286391e-8
0.1272727272727273,7.857142857142856,1.0037526054773593e-7
0.12626262626262627,7.92,1.0408780370951831e-7
0.12525252525252525,7.983870967741935,1.0798401550715653e-7
0.12424242424242425,8.048780487804878,1.1207549466263345e-7
0.12323232323232325,8.114754098360654,1.1637552077559121e-7
0.12222222222222223,8.181818181818182,1.2089702927653434e-7
0.12121212121212123,8.249999999999998,1.2565551799070818e-7
0.12020202020202021,8.319327731092436,1.3066765225389076e-7
0.11919191919191921,8.389830508474574,1.3595008496736227e-7
0.1181818181818182,8.46153846153846,1.4152284188995168e-7
0.11717171717171718,8.534482758620689,1.4740659848300197e-7
0.11616161616161616,8.608695652173914,1.536246121425222e-7
0.11515151515151516,8.68421052631579,1.60201859777942e-7
0.11414141414141414,8.761061946902656,1.671660179169976e-7
0.11313131313131312,8.839285714285715,1.7454744982714487e-7
0.11212121212121214,8.918918918918918,1.8237977528201554e-7
0.11111111111111113,8.999999999999998,1.9069973689056496e-7
0.11010101010101012,9.082568807339449,1.9954872421124037e-7
0.1090909090909091,9.166666666666666,2.0897195529556711e-7
0.10808080808080808,9.25233644859813,2.190200376617213e-7
0.10707070707070708,9.339622641509433,2.2974964553057475e-7
0.10606060606060606,9.428571428571429,2.4122377384472315e-7
0.10505050505050505,9.51923076923077,2.5351377574978073e-7
0.10404040404040406,9.611650485436892,2.666998439870838e-7
0.10303030303030304,9.705882352941176,2.808721770719558e-7
0.10202020202020202,9.801980198019802,2.961337819407106e-7
0.10101010101010101,9.9,3.1260191990512e-7
0.1,10.0,3.304112317081831e-7
